behavior_id,customer_id,behavior_date,behavior_type,product_id,session_duration,pages_viewed,cart_value
2554,347,2025-07-08T01:43:38.050103,add_to_cart,191.0,44,11,190.7
2555,1596,2026-02-03T00:49:22.844751,purchase,200.0,560,6,176.28
2556,785,2026-01-14T05:11:40.937457,search,116.0,312,1,148.51
2557,913,2026-06-28T18:03:18.574049,add_to_cart,14.0,500,7,278.75
2558,465,2026-06-05T03:28:30.845564,view,150.0,74,4,424.07
2559,458,2026-04-05T11:30:40.206943,view,82.0,665,7,488.56
2560,1882,2026-02-05T05:33:17.843754,add_to_cart,157.0,794,11,432.18
2561,497,2025-09-14T15:46:14.772628,view,158.0,403,3,378.5
2562,822,2025-07-13T08:27:56.856510,add_to_cart,28.0,674,13,497.43
2563,1985,2026-02-09T17:12:12.649250,purchase,196.0,376,15,418.63
2564,105,2025-10-18T07:01:40.083528,add_to_cart,85.0,518,10,138.45
2565,610,2026-03-27T19:14:57.462253,view,120.0,840,6,251.11
2566,1404,2026-04-11T18:03:07.255006,search,29.0,182,9,284.11
2567,384,2025-07-29T21:47:30.458664,search,174.0,586,14,64.58
2568,209,2026-05-05T19:44:46.711882,purchase,138.0,683,15,68.57
2569,9,2026-06-18T10:55:12.629071,review,73.0,789,3,322.78
2570,1507,2025-11-12T18:52:47.604608,search,15.0,891,9,113.6
2571,1969,2025-08-22T11:32:19.169320,search,167.0,276,15,236.59
2572,414,2025-11-05T17:51:31.821463,wishlist,157.0,388,2,302.93
2573,1288,2026-03-22T07:24:52.930278,review,119.0,569,5,126.85
2574,1779,2026-02-10T13:31:59.459429,view,47.0,733,12,317.99
2575,133,2025-07-30T09:01:45.729465,wishlist,182.0,603,8,38.69
2576,1557,2025-09-10T19:14:35.488778,search,116.0,563,14,378.25
2577,1365,2026-06-23T07:46:47.839956,search,87.0,504,3,177.31
2578,703,2025-11-11T11:07:16.419043,wishlist,66.0,393,1,13.02
2579,1041,2025-08-25T18:30:54.162479,add_to_cart,50.0,829,4,36.22
2580,1674,2025-10-31T09:05:18.577389,search,175.0,785,5,429.61
2581,337,2026-05-31T06:09:54.848278,view,82.0,244,1,413.24
2582,784,2026-04-09T10:13:11.519731,add_to_cart,111.0,402,1,132.26
2583,1788,2025-09-14T10:41:40.589125,purchase,146.0,193,12,144.66
2584,553,2026-01-20T21:04:05.556767,add_to_cart,152.0,825,12,120.43
2585,763,2026-03-14T18:40:18.688987,purchase,30.0,714,12,352.31
2586,714,2025-12-23T08:41:53.221261,review,167.0,799,4,155.56
2587,1982,2025-09-17T08:23:47.655614,search,87.0,897,12,475.81
2588,69,2026-03-31T00:13:57.149424,view,129.0,810,10,228.46
2589,1770,2026-05-19T14:12:44.305017,add_to_cart,49.0,450,7,291.35
2590,157,2025-07-24T16:09:49.819540,add_to_cart,113.0,183,9,132.19
2591,900,2025-09-07T21:03:38.350116,view,119.0,115,1,366.74
2592,1059,2026-06-22T21:48:18.943017,wishlist,18.0,393,6,439.63
2593,1796,2025-12-26T06:20:16.273160,review,197.0,442,5,271.55
2594,1681,2026-06-19T12:17:13.888905,search,111.0,441,13,46.99
2595,1262,2026-06-22T06:49:16.124135,add_to_cart,132.0,228,3,36.87
2596,957,2025-10-05T10:17:23.914770,wishlist,53.0,834,7,10.16
2597,45,2026-05-24T18:56:02.608048,wishlist,56.0,630,5,85.63
2598,617,2025-08-16T15:49:35.020097,review,53.0,668,7,302.14
2599,881,2026-02-26T09:07:03.642820,add_to_cart,117.0,32,1,16.91
2600,971,2026-05-21T16:49:29.453898,search,84.0,437,1,288.61
2601,1899,2026-01-05T02:30:15.195129,purchase,6.0,110,3,431.76
2602,1364,2025-09-20T15:12:11.479038,purchase,90.0,472,2,471.68
2603,599,2025-11-30T18:35:53.579605,purchase,5.0,372,13,481.54
2604,69,2025-07-20T15:49:41.376877,view,25.0,397,4,342.36
2605,272,2026-03-21T04:12:15.523314,add_to_cart,179.0,94,13,423.5
2606,1457,2026-02-19T01:23:18.604017,view,161.0,579,14,50.96
2607,1554,2026-01-08T18:10:07.188514,view,81.0,164,9,452.18
2608,80,2025-11-09T02:45:38.878272,wishlist,36.0,811,2,298.07
2609,32,2026-03-31T11:25:54.463342,review,198.0,688,5,246.79
2610,997,2025-12-09T21:29:02.814604,add_to_cart,38.0,407,13,49.34
2611,860,2026-06-28T06:56:05.782717,search,197.0,450,14,470.77
2612,496,2025-09-25T21:50:27.133074,purchase,194.0,111,5,230.19
2613,1772,2026-02-20T23:04:03.971319,review,92.0,411,2,173.67
2614,1646,2025-07-14T09:25:14.647468,wishlist,54.0,437,14,3.68
2615,1385,2026-01-06T04:22:21.097211,search,50.0,141,15,374.96
2616,471,2026-02-17T08:51:25.471523,wishlist,180.0,550,7,156.22
2617,1889,2026-01-12T07:31:26.739995,add_to_cart,112.0,625,5,376.77
2618,1243,2025-10-02T07:03:29.147233,review,188.0,103,14,3.7
2619,979,2025-08-25T08:24:25.921457,view,156.0,734,13,411.82
2620,1797,2026-01-22T12:14:22.049431,search,134.0,848,9,494.6
2621,35,2026-02-28T03:13:54.854183,wishlist,65.0,116,12,73.12
2622,286,2026-06-11T17:56:02.766201,add_to_cart,30.0,280,4,115.45
2623,1085,2025-12-13T09:54:43.449955,purchase,,18,1,142.45
2624,6,2026-06-04T00:38:42.043219,purchase,144.0,45,1,375.24
2625,811,2025-07-08T11:55:08.347423,view,103.0,827,14,475.57
2626,1105,2026-06-13T05:37:12.235053,view,113.0,8,13,410.01
2627,1252,2025-07-20T16:00:25.239834,search,91.0,835,1,16.44
2628,790,2026-02-06T19:04:01.313743,purchase,25.0,368,13,264.32
2629,1322,2026-03-24T00:41:24.538481,wishlist,86.0,70,9,77.9
2630,110,2025-12-22T21:20:05.165207,purchase,124.0,47,8,476.33
2631,1607,2026-06-18T10:12:02.882285,purchase,196.0,552,1,23.71
2632,180,2026-01-17T07:57:58.875584,view,145.0,621,11,471.63
2633,1818,2026-01-08T19:25:20.167992,wishlist,103.0,889,12,183.77
2634,1265,2025-07-10T19:18:10.773289,add_to_cart,137.0,343,3,439.87
2635,59,2026-03-07T08:38:09.307674,purchase,92.0,430,10,397.75
2636,1550,2026-03-09T03:34:28.026206,review,106.0,270,11,485.84
2637,363,2026-02-25T12:13:41.635942,add_to_cart,155.0,485,10,10.9
2638,263,2025-11-09T07:16:36.808443,view,80.0,579,14,184.92
2639,502,2026-05-11T05:09:20.286591,search,79.0,302,14,149.92
2640,1913,2025-09-29T01:04:56.317708,review,126.0,679,6,30.85
2641,1095,2026-02-04T23:17:53.815441,search,97.0,528,11,105.51
2642,347,2026-05-25T16:52:16.893265,wishlist,103.0,642,2,120.25
2643,490,2025-10-14T18:42:02.969930,wishlist,160.0,850,14,432.46
2644,817,2026-01-28T11:43:15.153309,review,101.0,841,1,80.95
2645,394,2025-12-16T19:07:19.449124,view,147.0,826,7,379.0
2646,850,2025-09-17T08:49:43.373786,purchase,26.0,786,3,203.85
2647,215,2025-07-11T20:31:10.419938,search,117.0,869,15,23.04
2648,1078,2025-10-06T12:27:28.610434,review,148.0,790,9,394.8
2649,1943,2026-04-24T10:34:26.399000,search,178.0,198,10,250.32
2650,778,2026-01-22T09:49:34.757919,search,20.0,215,12,319.54
2651,1157,2025-11-25T06:02:54.016788,wishlist,3.0,809,1,109.77
2652,370,2025-09-18T18:41:55.417976,wishlist,62.0,25,10,345.85
2653,268,2026-06-27T03:29:20.187518,wishlist,12.0,719,11,476.07
2654,734,2025-10-22T10:35:50.208514,review,132.0,648,15,365.26
2655,1842,2026-05-08T04:05:53.434692,search,152.0,277,1,117.42
2656,1761,2025-07-28T08:44:42.650019,review,14.0,9,5,442.58
2657,485,2026-06-25T12:06:21.796339,view,53.0,371,12,197.03
2658,997,2025-12-19T14:38:58.242214,add_to_cart,17.0,361,14,295.0
2659,581,2026-03-15T04:08:20.625944,purchase,34.0,310,12,263.98
2660,1198,2025-08-11T06:24:30.398706,add_to_cart,126.0,357,15,264.98
2661,498,2025-12-18T01:08:57.432029,review,185.0,705,15,110.28
2662,733,2026-05-12T12:11:13.923040,purchase,191.0,691,15,113.14
2663,411,2025-10-08T00:51:30.334432,view,121.0,245,6,391.19
2664,1741,2025-08-19T20:40:38.052859,view,99.0,59,15,381.52
2665,1079,2025-12-08T05:15:15.084494,wishlist,177.0,823,13,464.11
2666,1836,2026-05-13T03:25:33.838171,review,67.0,415,12,448.18
2667,953,2025-10-31T00:02:18.770410,review,11.0,107,8,286.73
2668,1024,2026-01-09T06:59:24.708264,purchase,160.0,325,8,206.32
2669,1543,2026-02-14T03:51:30.054943,add_to_cart,35.0,664,6,114.58
2670,545,2026-01-08T00:05:32.087773,search,179.0,850,8,465.36
2671,1193,2025-09-24T14:01:51.750829,view,53.0,112,2,98.08
2672,1991,2026-02-10T02:34:07.032385,add_to_cart,26.0,305,14,388.11
2673,1822,2025-12-02T15:38:36.969792,review,149.0,196,14,190.6
2674,1036,2025-08-28T02:35:52.406200,search,57.0,876,9,123.67
2675,1637,2025-07-18T17:01:45.029294,search,199.0,454,2,296.09
2676,1804,2026-02-19T09:26:25.109964,review,43.0,576,11,380.19
2677,10,2025-10-18T03:17:43.829946,add_to_cart,49.0,372,9,214.25
2678,1240,2026-02-25T06:00:30.699351,search,172.0,10,14,288.76
2679,1688,2026-01-12T17:27:44.036758,review,64.0,846,10,458.34
2680,931,2026-04-10T05:49:39.207300,search,19.0,148,13,333.93
2681,755,2025-11-15T18:45:32.154661,search,44.0,739,6,133.29
2682,146,2026-05-11T10:16:35.063498,search,111.0,97,15,72.67
2683,1541,2025-09-30T21:58:20.283082,view,121.0,781,6,199.81
2684,1490,2026-05-31T20:55:19.116509,view,65.0,214,4,384.13
2685,628,2026-01-16T10:03:09.706124,purchase,129.0,29,5,359.53
2686,1131,2026-05-30T13:18:11.104291,view,52.0,406,6,491.39
2687,1241,2025-09-30T14:04:25.793813,search,3.0,842,7,144.78
2688,588,2025-11-29T18:01:32.661752,view,77.0,572,5,105.81
2689,630,2025-09-09T18:06:43.277228,add_to_cart,102.0,152,11,218.97
2690,148,2025-07-23T06:38:11.695324,view,6.0,386,15,100.12
2691,459,2025-09-29T20:24:44.628685,purchase,125.0,338,12,274.2
2692,959,2025-08-26T11:28:26.736739,view,187.0,591,4,488.32
2693,409,2026-05-01T16:30:55.527263,view,143.0,222,11,35.07
2694,59,2025-10-26T04:49:44.659489,purchase,149.0,725,15,70.75
2695,1780,2026-01-01T14:33:24.628398,add_to_cart,144.0,98,5,9.15
2696,419,2025-07-27T17:24:31.966927,purchase,159.0,20,6,176.89
2697,1889,2026-03-04T22:46:16.102861,wishlist,86.0,318,5,490.85
2698,1144,2026-03-05T07:12:05.269317,add_to_cart,158.0,520,5,29.68
2699,1436,2025-08-18T15:41:33.864765,add_to_cart,83.0,64,13,200.35
2700,519,2026-02-14T11:25:56.559194,view,200.0,92,9,388.52
2701,441,2025-11-13T19:47:35.899347,wishlist,147.0,565,7,430.14
2702,291,2025-08-06T16:23:44.782572,view,16.0,405,10,263.61
2703,641,2025-07-25T07:01:19.140059,add_to_cart,121.0,521,14,248.3
2704,204,2025-10-22T19:24:27.578207,search,36.0,542,7,288.25
2705,1887,2025-11-17T05:51:53.997554,add_to_cart,159.0,770,9,198.77
2706,450,2026-06-13T19:03:02.135597,add_to_cart,66.0,726,2,240.9
2707,946,2025-07-18T18:39:54.295167,review,80.0,869,1,106.49
2708,1460,2025-07-09T02:04:49.906141,wishlist,46.0,108,5,138.76
2709,1434,2025-11-11T05:53:49.793696,search,109.0,365,10,106.8
2710,611,2026-05-19T04:06:34.153650,search,158.0,873,11,394.49
2711,825,2026-02-24T22:43:21.134607,review,65.0,895,3,289.09
2712,1042,2026-06-20T10:49:01.661436,add_to_cart,126.0,356,7,162.4
2713,877,2026-06-03T00:56:04.626304,wishlist,33.0,395,10,395.83
2714,190,2026-02-27T07:31:11.612827,wishlist,79.0,751,11,420.66
2715,1133,2026-05-20T22:04:18.741375,search,39.0,446,3,50.0
2716,635,2026-05-13T21:15:17.377192,wishlist,159.0,423,1,155.43
2717,595,2025-09-15T21:22:52.469925,add_to_cart,80.0,336,7,436.16
2718,1832,2026-03-12T05:52:21.755317,search,93.0,616,10,173.63
2719,819,2026-05-03T23:13:35.491217,review,16.0,869,2,391.41
2720,1024,2025-08-31T20:35:48.828511,add_to_cart,11.0,583,3,109.82
2721,894,2025-10-02T14:01:43.879084,wishlist,161.0,289,2,448.3
2722,637,2026-03-28T09:19:05.323349,add_to_cart,200.0,438,9,144.28
2723,576,2026-06-14T11:53:24.297986,add_to_cart,148.0,522,9,305.23
2724,1672,2025-09-19T07:28:38.336690,wishlist,171.0,192,4,275.29
2725,656,2026-01-03T13:28:34.232122,wishlist,148.0,744,8,227.61
2726,1557,2026-05-14T17:32:07.997202,search,29.0,431,5,15.55
2727,367,2025-09-29T15:32:43.354736,search,68.0,865,5,403.64
2728,1742,2026-01-03T16:04:04.472550,view,72.0,159,11,328.16
2729,1493,2026-05-09T03:50:30.226356,wishlist,59.0,826,15,425.77
2730,25,2025-12-02T16:53:14.770419,add_to_cart,152.0,656,11,198.1
2731,929,2025-10-09T03:59:38.102087,wishlist,163.0,843,11,83.64
2732,1142,2026-03-28T19:47:38.307741,add_to_cart,138.0,112,15,319.49
2733,1320,2025-10-14T18:02:51.954706,add_to_cart,169.0,753,15,439.95
2734,1425,2026-03-29T20:54:23.420242,add_to_cart,43.0,824,14,116.03
2735,223,2025-08-12T00:56:59.591448,search,105.0,629,14,313.33
2736,1583,2026-02-21T12:34:38.781904,add_to_cart,194.0,126,8,154.97
2737,1667,2025-11-12T01:09:49.257833,purchase,11.0,356,11,459.06
2738,1619,2026-04-26T08:24:16.864378,view,7.0,324,13,254.6
2739,1080,2026-02-13T22:39:31.605837,purchase,82.0,317,15,57.05
2740,434,2026-01-17T17:07:00.240853,add_to_cart,62.0,829,12,309.49
2741,1217,2026-03-04T08:55:34.692864,review,132.0,437,4,489.8
2742,1720,2026-05-10T14:57:24.826009,review,44.0,861,7,119.6
2743,320,2025-09-04T18:04:20.908429,review,159.0,402,5,392.6
2744,1059,2025-09-13T12:09:04.358860,view,199.0,580,7,403.46
2745,1812,2026-05-03T22:16:07.857975,add_to_cart,197.0,373,14,182.58
2746,54,2026-03-13T06:08:48.799817,purchase,108.0,296,3,135.42
2747,1835,2026-06-28T19:44:35.501044,search,129.0,830,13,400.23
2748,1513,2026-05-03T20:05:53.091436,view,130.0,411,9,119.15
2749,1396,2025-07-24T23:08:43.221366,wishlist,69.0,205,14,464.31
2750,103,2026-03-23T13:36:25.033132,add_to_cart,5.0,348,10,426.71
2751,775,2026-02-10T12:22:16.327106,add_to_cart,70.0,734,4,251.66
2752,869,2026-03-11T02:55:18.460918,search,81.0,23,9,228.28
2753,321,2026-03-09T07:32:41.373997,review,134.0,218,15,13.43
2754,190,2025-11-30T05:29:58.251024,search,104.0,649,4,397.81
2755,1369,2026-05-28T09:41:49.961330,view,102.0,784,10,176.07
2756,1027,2025-08-04T07:23:06.799794,view,10.0,885,3,323.26
2757,886,2025-08-07T01:37:13.059985,search,93.0,146,3,119.74
2758,408,2026-06-01T17:20:27.621775,wishlist,162.0,569,4,324.86
2759,414,2026-05-15T20:02:25.223456,add_to_cart,175.0,67,6,464.68
2760,1248,2026-03-28T15:34:55.085913,wishlist,24.0,553,7,12.42
2761,55,2025-11-10T21:10:46.884556,purchase,100.0,565,3,123.79
2762,1900,2026-07-03T22:21:26.760836,search,109.0,244,12,115.0
2763,1860,2026-07-03T22:53:42.578820,review,23.0,595,9,401.37
2764,759,2026-04-26T13:42:16.887033,search,78.0,179,11,137.18
2765,1038,2026-04-27T08:19:12.064943,search,138.0,579,9,482.11
2766,1866,2025-07-26T08:29:08.912360,view,158.0,64,14,358.65
2767,31,2025-12-20T19:03:22.017835,wishlist,127.0,546,12,140.6
2768,70,2025-12-03T21:57:16.036890,review,136.0,546,14,162.44
2769,1915,2025-12-23T15:02:54.953962,purchase,85.0,675,9,459.94
2770,57,2025-12-31T16:33:49.473102,purchase,118.0,282,1,443.09
2771,1958,2026-06-15T11:41:37.764885,purchase,4.0,477,14,300.8
2772,1124,2025-09-05T18:40:05.275607,purchase,158.0,743,7,496.91
2773,1444,2026-03-15T12:08:12.739035,wishlist,138.0,842,15,166.71
2774,6,2026-01-09T10:40:35.760037,view,159.0,108,5,307.28
2775,1757,2025-10-05T10:08:45.040113,add_to_cart,20.0,850,6,479.72
2776,194,2025-08-23T09:23:58.234053,view,147.0,854,12,24.07
2777,1924,2025-10-14T19:52:40.647672,review,42.0,876,15,449.66
2778,1529,2025-11-19T09:54:48.077608,purchase,16.0,782,2,282.93
2779,727,2025-08-25T09:15:45.218321,search,70.0,147,7,224.48
2780,1466,2025-08-28T11:01:14.441669,review,87.0,863,10,310.47
2781,622,2026-03-30T23:40:48.474761,add_to_cart,110.0,93,13,24.01
2782,1778,2026-03-07T14:41:00.643063,purchase,104.0,302,7,26.07
2783,1334,2025-08-06T07:13:15.110676,wishlist,133.0,488,8,91.99
2784,1287,2025-12-27T12:59:45.280329,wishlist,28.0,380,5,477.72
2785,1776,2026-01-04T12:56:24.832283,review,180.0,653,8,460.35
2786,1240,2025-08-15T06:09:38.618029,wishlist,120.0,595,14,221.87
2787,414,2025-11-24T23:23:16.284178,view,32.0,709,12,469.13
2788,341,2026-04-24T03:47:00.989239,add_to_cart,133.0,800,14,144.98
2789,37,2026-03-29T08:14:46.857828,wishlist,63.0,817,11,345.24
2790,932,2026-06-19T08:16:12.129434,add_to_cart,146.0,104,7,428.66
2791,704,2025-12-26T16:27:54.856000,wishlist,81.0,570,4,165.18
2792,72,2025-11-15T18:20:50.744035,view,32.0,213,6,148.97
2793,1917,2025-12-10T20:38:26.691077,wishlist,132.0,686,14,380.61
2794,1442,2025-12-13T02:53:39.318053,review,44.0,838,14,32.95
2795,1102,2025-07-14T00:26:11.193040,add_to_cart,10.0,173,6,71.71
2796,432,2025-12-08T01:24:17.071009,purchase,164.0,524,14,157.66
2797,16,2025-07-30T19:52:27.462162,review,47.0,100,11,410.1
2798,1289,2025-10-07T02:28:53.774938,review,62.0,477,1,67.39
2799,1777,2025-08-19T05:36:49.472083,wishlist,107.0,468,4,387.26
2800,685,2025-09-23T23:39:05.078168,wishlist,135.0,410,7,367.89
2801,1309,2025-10-28T11:51:03.877797,review,67.0,289,2,111.04
2802,1067,2026-03-10T22:04:12.253638,purchase,113.0,845,11,356.35
2803,1124,2025-07-29T14:08:22.576569,search,170.0,824,12,331.35
2804,1766,2025-09-12T13:07:10.065065,wishlist,193.0,738,4,327.47
2805,176,2026-06-02T09:08:06.195790,wishlist,27.0,159,8,133.52
2806,1898,2025-11-20T22:33:53.391412,add_to_cart,3.0,824,11,96.62
2807,1855,2025-08-19T01:57:44.539083,view,88.0,93,1,431.55
2808,1940,2026-05-13T10:15:29.181444,purchase,170.0,435,3,329.62
2809,163,2026-05-21T22:50:05.334077,purchase,42.0,234,12,253.12
2810,1333,2026-06-29T11:44:51.857786,review,39.0,619,4,449.56
2811,706,2026-04-05T04:56:45.859716,add_to_cart,181.0,423,1,80.45
2812,1045,2025-11-25T11:55:59.665985,purchase,133.0,666,8,491.73
2813,1685,2025-10-17T13:25:20.339180,purchase,135.0,734,1,283.89
2814,737,2025-11-06T09:17:15.183292,search,117.0,756,10,49.31
2815,1069,2026-01-06T00:07:01.526433,purchase,163.0,461,12,335.25
2816,1885,2025-07-08T12:58:12.443467,add_to_cart,13.0,604,2,214.83
2817,510,2026-03-12T13:51:57.471790,view,70.0,884,1,446.88
2818,952,2025-10-07T04:27:08.135739,view,85.0,634,9,390.37
2819,580,2025-07-29T15:29:40.859528,view,9.0,742,13,81.31
2820,1000,2025-08-21T13:45:10.341365,review,91.0,386,4,363.03
2821,1642,2025-10-12T22:19:50.820161,search,170.0,474,15,484.49
2822,1157,2025-11-14T09:34:28.468382,add_to_cart,172.0,413,3,398.82
2823,1410,2025-11-20T05:39:49.235987,add_to_cart,62.0,187,7,216.94
2824,1010,2026-07-01T17:37:09.304654,add_to_cart,103.0,205,4,430.65
2825,221,2025-10-26T09:02:45.905372,view,100.0,619,11,348.32
2826,149,2025-12-02T00:10:06.847296,review,137.0,631,1,470.47
2827,1461,2025-10-04T12:34:14.359150,search,138.0,632,8,475.94
2828,1598,2025-12-22T21:21:47.916929,add_to_cart,124.0,586,5,395.46
2829,1735,2026-02-19T06:51:29.105454,view,53.0,708,6,344.42
2830,870,2025-09-23T16:48:25.598100,review,129.0,111,4,76.75
2831,1960,2026-01-09T00:06:43.413676,view,71.0,240,2,95.62
2832,1606,2025-12-25T03:57:14.709486,view,200.0,645,13,96.06
2833,922,2026-04-27T23:07:17.165846,view,13.0,857,13,331.82
2834,1796,2026-05-02T09:11:57.922036,purchase,61.0,193,1,376.97
2835,596,2026-04-25T18:56:43.090668,review,32.0,656,2,163.5
2836,564,2025-09-11T00:09:52.622679,wishlist,39.0,202,15,361.57
2837,1454,2025-09-25T14:35:02.267510,search,136.0,400,5,442.84
2838,1701,2026-04-07T03:19:38.837748,review,94.0,851,14,153.53
2839,1653,2026-05-08T20:46:06.834284,view,169.0,614,3,281.62
2840,1194,2026-03-23T03:06:32.667164,purchase,76.0,228,5,456.22
2841,1649,2026-06-27T04:25:56.688267,purchase,30.0,166,12,371.74
2842,604,2025-12-13T15:52:22.983173,purchase,43.0,188,4,442.89
2843,245,2025-07-15T02:42:10.646307,add_to_cart,109.0,484,10,422.08
2844,602,2026-01-23T11:53:17.997369,purchase,109.0,262,7,465.11
2845,1756,2026-05-01T13:46:08.356294,purchase,132.0,662,4,5.17
2846,1948,2025-09-18T13:12:55.860756,search,101.0,715,13,163.38
2847,605,2025-10-23T01:12:00.876918,purchase,88.0,770,7,436.12
2848,1861,2025-08-28T16:30:15.862037,search,106.0,698,6,339.06
2849,509,2026-03-16T08:23:20.292930,review,84.0,692,10,352.66
2850,1616,2025-07-30T09:19:13.610894,search,75.0,758,9,121.78
2851,841,2025-07-28T01:41:41.929813,review,139.0,604,12,130.55
2852,1486,2025-09-14T08:00:43.142640,purchase,64.0,474,12,211.78
2853,1983,2026-03-21T17:08:48.802863,purchase,7.0,82,10,199.8
2854,29,2026-01-04T23:45:11.817555,add_to_cart,76.0,590,7,433.61
2855,1435,2026-05-14T00:08:38.565449,purchase,114.0,260,1,150.54
2856,1303,2026-03-10T21:55:50.285179,view,186.0,468,10,323.74
2857,508,2025-08-19T06:10:03.012398,review,85.0,211,12,238.15
2858,1050,2025-11-19T19:19:56.429121,review,120.0,365,2,345.22
2859,1248,2026-04-09T17:33:21.644010,search,38.0,837,6,337.02
2860,1437,2025-11-11T00:39:24.410456,search,94.0,586,14,113.17
2861,207,2025-08-24T08:35:03.250786,view,200.0,338,8,401.45
2862,1071,2026-01-26T09:25:56.809898,purchase,158.0,728,11,319.11
2863,711,2026-02-17T04:51:16.556167,add_to_cart,108.0,587,6,35.42
2864,1954,2026-05-16T15:06:32.709121,purchase,192.0,553,1,409.51
2865,512,2026-05-21T18:46:45.260816,view,120.0,696,7,85.99
2866,1513,2026-01-06T15:22:37.153645,search,94.0,529,2,295.8
2867,500,2025-08-20T03:42:32.930309,purchase,22.0,658,2,296.37
2868,586,2025-07-10T22:46:27.208933,add_to_cart,187.0,150,12,399.88
2869,1731,2025-08-12T10:52:27.880159,search,1.0,634,15,290.22
2870,403,2025-08-08T15:35:28.701746,wishlist,158.0,410,4,154.8
2871,298,2026-01-25T03:15:15.099116,purchase,86.0,804,1,393.42
2872,1430,2026-06-20T19:25:22.817497,purchase,135.0,829,7,109.38
2873,1321,2025-10-26T21:47:29.958930,purchase,78.0,588,5,444.98
2874,1967,2026-06-15T13:11:10.083973,view,17.0,609,4,154.55
2875,1878,2026-05-05T02:07:14.242439,wishlist,65.0,478,8,442.29
2876,646,2025-08-12T23:45:00.600517,search,137.0,603,14,94.67
2877,1413,2026-07-05T22:02:55.787153,review,45.0,165,7,367.73
2878,1778,2026-05-26T03:44:29.623797,view,158.0,295,14,335.98
2879,870,2025-07-30T01:47:50.166689,purchase,54.0,363,3,115.06
2880,688,2025-08-22T19:40:12.421597,view,90.0,593,6,373.91
2881,1409,2025-08-19T22:21:03.271673,add_to_cart,150.0,820,12,426.41
2882,381,2026-02-06T17:40:52.946088,wishlist,64.0,121,5,157.68
2883,851,2026-03-18T06:24:37.340253,wishlist,187.0,445,11,22.12
2884,1501,2025-07-07T19:20:56.358523,search,164.0,10,13,473.88
2885,986,2026-03-15T02:08:27.571749,review,49.0,196,8,57.98
2886,292,2025-07-23T21:02:38.679241,wishlist,98.0,501,3,430.13
2887,1944,2026-04-19T17:42:46.975457,wishlist,103.0,530,2,272.55
2888,405,2026-03-28T03:14:31.909922,view,183.0,700,12,32.51
2889,1086,2026-04-16T03:07:43.995058,add_to_cart,169.0,145,8,467.2
2890,599,2025-11-25T13:16:08.379208,wishlist,91.0,202,11,289.28
2891,895,2025-10-11T20:16:19.930779,wishlist,31.0,215,15,60.62
2892,138,2025-12-05T23:16:45.939090,search,182.0,389,5,159.39
2893,1582,2026-03-20T10:37:29.048984,purchase,165.0,876,2,59.84
2894,536,2025-12-24T16:31:07.973300,review,25.0,126,9,131.22
2895,691,2026-01-08T21:09:34.373202,view,179.0,141,9,276.89
2896,833,2025-09-14T22:05:45.080099,search,24.0,237,4,179.18
2897,1192,2026-01-30T20:14:23.221719,add_to_cart,150.0,110,13,308.51
2898,1828,2025-09-15T03:34:53.841872,review,128.0,171,2,443.79
2899,297,2025-12-12T07:27:08.567386,view,170.0,537,6,302.52
2900,1203,2025-09-29T04:50:05.057666,view,61.0,860,1,106.9
2901,1672,2026-02-08T02:16:27.895497,search,58.0,609,10,389.09
2902,370,2025-09-22T17:31:18.266403,add_to_cart,187.0,348,8,266.53
2903,2000,2026-05-08T15:21:05.621615,review,71.0,286,7,486.48
2904,909,2026-01-20T18:29:32.971730,review,192.0,44,8,72.32
2905,959,2025-11-16T23:46:33.948110,wishlist,122.0,647,6,417.62
2906,292,2025-12-14T11:28:37.160112,purchase,185.0,169,8,162.86
2907,1917,2026-02-01T14:31:35.250218,add_to_cart,51.0,757,8,104.87
2908,752,2026-01-20T01:11:13.368411,search,159.0,623,1,488.44
2909,568,2025-12-13T19:05:44.420410,search,147.0,323,14,272.47
2910,1628,2026-07-01T11:24:33.132724,purchase,63.0,62,12,369.83
2911,1658,2025-12-31T05:55:02.399056,purchase,11.0,618,12,191.27
2912,972,2026-01-01T11:57:49.482497,add_to_cart,170.0,678,10,168.14
2913,1023,2025-08-14T07:27:14.518531,purchase,62.0,643,1,243.49
2914,1167,2025-11-05T06:34:26.967514,search,116.0,659,6,332.35
2915,1982,2025-10-20T17:27:54.650064,wishlist,105.0,545,2,409.86
2916,1235,2026-02-01T06:10:47.580209,purchase,175.0,377,2,194.08
2917,991,2025-11-20T14:16:38.252300,review,168.0,657,15,482.06
2918,1237,2025-09-30T05:38:39.145982,wishlist,90.0,508,2,202.43
2919,759,2025-08-30T07:50:35.015574,purchase,158.0,261,10,174.79
2920,1257,2025-10-09T18:29:20.602093,view,14.0,372,6,81.78
2921,1178,2025-11-26T09:01:03.724431,review,119.0,613,10,60.06
2922,39,2025-11-24T06:41:32.652307,review,11.0,825,3,372.41
2923,451,2025-08-14T04:06:57.384544,add_to_cart,158.0,484,12,359.66
2924,1012,2026-01-17T05:58:31.631431,search,149.0,281,2,222.86
2925,1773,2026-02-22T20:07:54.888445,review,200.0,403,10,240.96
2926,1872,2025-11-01T23:04:44.121418,search,62.0,155,3,459.41
2927,165,2026-01-16T19:30:14.460859,search,134.0,219,13,296.63
2928,1630,2026-02-15T00:53:43.710449,review,78.0,146,4,363.76
