order_item_id,transaction_id,product_id,quantity,unit_price,discount
10303,3421,175,3,1168.56,124.01
10304,3421,2,3,486.46,63.51
10305,3421,52,3,591.91,67.44
10306,3422,92,4,3327.3,125.53
10307,3422,84,1,5119.01,42.17
10308,3422,162,3,701.96,59.98
10309,3422,65,3,848.81,45.95
10310,3423,86,4,890.21,18.16
10311,3423,45,1,1148.52,78.46
10312,3423,26,3,5740.08,595.7
10313,3424,27,5,3128.95,303.72
10314,3425,49,3,4416.61,477.69
10315,3425,20,4,3111.43,35.48
10316,3425,4,2,833.86,75.06
10317,3426,198,2,3325.5,249.3
10318,3426,36,1,4395.48,554.46
10319,3426,35,5,3906.85,150.91
10320,3426,88,3,448.89,29.26
10321,3427,45,4,1148.52,15.13
10322,3427,37,3,963.3,44.56
10323,3427,55,5,390.6,14.96
10324,3427,189,4,433.28,23.62
10325,3428,42,2,996.5,7.53
10326,3428,158,4,600.74,6.03
10327,3428,36,4,4395.48,599.36
10328,3428,73,3,4624.2,685.15
10329,3429,198,3,3325.5,46.23
10330,3429,191,2,2110.4,149.53
10331,3429,64,3,662.19,13.31
10332,3430,130,2,912.92,27.7
10333,3430,157,2,2300.59,115.12
10334,3431,142,3,3875.86,251.03
10335,3431,184,2,3067.82,221.82
10336,3431,105,5,620.61,73.37
10337,3432,121,3,3124.08,418.63
10338,3432,166,2,490.98,47.16
10339,3432,81,5,3110.18,130.62
10340,3432,123,2,3049.54,340.84
10341,3432,146,1,4453.03,636.76
10342,3433,17,3,3114.49,463.09
10343,3433,130,1,912.92,120.14
10344,3433,197,3,2785.61,246.1
10345,3433,174,5,2737.99,359.2
10346,3433,126,4,820.49,77.38
10347,3434,124,2,3227.07,263.14
10348,3434,34,3,412.14,34.04
10349,3435,49,3,4416.61,442.13
10350,3435,151,2,872.15,23.75
10351,3435,105,5,620.61,91.93
10352,3435,59,2,826.24,61.15
10353,3436,104,1,478.96,19.14
10354,3436,44,4,446.54,64.16
10355,3437,95,2,1166.96,82.12
10356,3437,109,5,2309.84,187.09
10357,3437,176,2,937.67,40.93
10358,3437,157,1,2300.59,208.19
10359,3437,69,1,862.74,127.78
10360,3438,150,3,869.53,96.82
10361,3438,117,1,2747.28,100.1
10362,3439,155,5,911.14,97.39
10363,3439,23,5,388.14,46.64
10364,3439,103,3,2222.82,205.6
10365,3439,155,2,911.14,75.6
10366,3439,147,5,452.24,10.92
10367,3440,117,3,2747.28,321.77
10368,3441,68,3,808.05,74.08
10369,3441,131,4,572.86,41.49
10370,3441,147,2,452.24,50.21
10371,3441,28,2,4669.13,76.81
10372,3441,101,1,711.22,55.53
10373,3442,191,1,2110.4,18.92
10374,3442,4,2,833.86,74.96
10375,3443,29,5,3256.54,66.88
10376,3443,177,5,466.76,67.26
10377,3443,149,3,628.72,24.88
10378,3443,192,4,2713.26,140.07
10379,3444,94,1,4280.17,638.49
10380,3444,194,3,971.77,58.83
10381,3444,19,2,876.11,122.51
10382,3444,33,3,809.76,59.83
10383,3445,21,1,1166.43,70.05
10384,3445,53,5,4516.64,427.02
10385,3445,177,4,466.76,49.94
10386,3446,12,4,1252.26,93.76
10387,3446,111,1,3870.2,554.16
10388,3446,104,1,478.96,70.76
10389,3447,200,4,6139.2,350.29
10390,3447,187,5,3958.45,224.87
10391,3447,54,5,437.03,5.29
10392,3447,8,5,3128.01,260.61
10393,3448,178,5,2101.13,61.85
10394,3448,161,5,997.27,127.93
10395,3448,187,2,3958.45,336.91
10396,3448,40,4,1196.72,39.06
10397,3448,105,4,620.61,27.94
10398,3449,12,3,1252.26,144.34
10399,3449,1,3,4378.07,298.8
10400,3450,36,3,4395.48,125.25
10401,3450,59,4,826.24,98.24
10402,3450,62,5,413.43,0.14
10403,3451,126,1,820.49,114.45
10404,3452,107,3,4683.38,543.43
10405,3452,174,5,2737.99,47.01
10406,3453,111,1,3870.2,305.06
10407,3454,89,3,2808.5,255.07
10408,3454,112,5,872.31,92.34
10409,3454,72,4,3887.14,544.94
10410,3455,121,5,3124.08,331.12
10411,3456,62,3,413.43,37.68
10412,3456,83,1,4704.22,36.17
10413,3457,85,3,439.43,43.15
10414,3457,96,4,4669.37,593.02
10415,3458,127,5,906.98,82.02
10416,3458,177,5,466.76,10.16
10417,3459,79,4,964.06,55.01
10418,3460,133,5,594.34,59.01
10419,3460,146,5,4453.03,125.17
10420,3461,45,5,1148.52,2.69
10421,3461,26,1,5740.08,859.81
10422,3461,183,5,2124.21,91.82
10423,3462,31,4,403.73,21.1
10424,3462,46,4,927.86,134.75
10425,3462,81,5,3110.18,274.12
10426,3462,132,4,380.88,36.59
10427,3463,137,5,2164.05,292.81
10428,3463,144,5,937.16,124.79
10429,3463,178,2,2101.13,172.31
10430,3463,133,5,594.34,52.34
10431,3463,99,4,599.04,80.45
10432,3464,113,1,839.68,65.0
10433,3464,84,1,5119.01,510.87
10434,3465,181,1,938.55,43.78
10435,3465,64,3,662.19,74.89
10436,3465,139,1,2864.38,235.34
10437,3465,4,3,833.86,79.68
10438,3465,152,1,861.81,56.3
10439,3466,166,5,490.98,69.66
10440,3466,165,5,950.9,23.51
10441,3467,24,1,2665.45,210.84
10442,3467,44,3,446.54,47.51
10443,3467,137,1,2164.05,226.51
10444,3467,197,1,2785.61,38.83
10445,3467,130,1,912.92,97.46
10446,3468,185,5,3175.01,315.71
10447,3468,86,1,890.21,27.2
10448,3469,100,4,922.4,55.97
10449,3470,168,3,3048.0,365.57
10450,3470,87,1,876.3,72.85
10451,3470,67,2,4666.73,140.8
10452,3471,79,5,964.06,3.32
10453,3472,104,4,478.96,17.39
10454,3472,193,2,854.42,16.69
10455,3472,140,1,4569.95,592.05
10456,3472,2,2,486.46,68.93
10457,3473,123,4,3049.54,266.24
10458,3473,149,3,628.72,33.29
10459,3474,93,3,2716.32,366.97
10460,3475,91,2,4583.08,484.86
10461,3475,34,3,412.14,38.95
10462,3475,191,5,2110.4,174.41
10463,3475,172,4,918.76,132.98
10464,3475,159,3,523.16,12.55
10465,3476,93,5,2716.32,140.44
10466,3477,44,4,446.54,31.46
10467,3477,90,1,668.64,23.28
10468,3477,165,5,950.9,94.76
10469,3477,173,4,4470.64,641.51
10470,3477,39,5,853.08,60.44
10471,3478,145,1,977.75,104.46
10472,3478,77,1,4395.07,512.59
10473,3479,112,5,872.31,4.11
10474,3479,31,3,403.73,48.67
10475,3480,83,3,4704.22,546.48
10476,3480,102,4,3275.67,456.86
10477,3481,161,3,997.27,42.37
10478,3481,124,5,3227.07,55.9
10479,3481,198,4,3325.5,474.13
10480,3481,7,3,824.4,58.11
10481,3482,31,2,403.73,49.76
10482,3483,167,2,407.16,53.38
10483,3483,82,4,859.26,118.57
10484,3483,43,3,826.08,57.1
10485,3483,55,2,390.6,43.24
10486,3484,136,3,1210.6,51.16
10487,3484,101,3,711.22,34.67
10488,3484,14,1,4686.55,137.32
10489,3484,44,1,446.54,24.48
10490,3485,120,1,2243.59,311.78
10491,3485,148,3,875.99,5.31
10492,3486,126,1,820.49,21.96
10493,3487,128,1,4416.95,412.11
10494,3487,15,1,1167.61,75.0
10495,3487,167,4,407.16,2.59
10496,3487,37,5,963.3,20.08
10497,3488,173,5,4470.64,112.8
10498,3489,101,3,711.22,70.45
10499,3489,118,3,5085.22,600.84
10500,3490,45,5,1148.52,43.04
10501,3490,192,2,2713.26,199.14
10502,3490,127,2,906.98,28.06
10503,3491,42,2,996.5,84.87
10504,3492,142,3,3875.86,545.47
10505,3493,194,1,971.77,99.57
10506,3493,23,1,388.14,23.45
10507,3493,133,5,594.34,33.59
10508,3494,198,1,3325.5,216.5
10509,3494,157,3,2300.59,264.57
10510,3495,37,4,963.3,121.49
10511,3496,131,2,572.86,16.1
10512,3497,80,3,2211.07,177.84
10513,3497,89,2,2808.5,408.8
10514,3498,46,4,927.86,76.96
10515,3498,21,3,1166.43,112.88
10516,3498,179,3,1154.52,70.85
10517,3498,168,1,3048.0,265.17
10518,3499,3,1,4599.32,125.3
10519,3499,129,3,991.48,126.78
10520,3500,114,1,3243.42,449.96
10521,3501,74,3,3167.81,433.25
10522,3501,195,2,955.41,122.42
10523,3501,97,1,2111.28,169.37
10524,3502,126,5,820.49,23.43
10525,3503,40,2,1196.72,45.51
10526,3503,153,2,850.46,87.38
10527,3503,167,4,407.16,43.93
10528,3504,151,5,872.15,48.25
10529,3504,148,1,875.99,116.75
10530,3504,48,1,4325.2,216.07
10531,3504,83,2,4704.22,538.23
10532,3505,68,5,808.05,44.12
10533,3505,13,3,2906.04,228.29
10534,3505,194,4,971.77,57.89
10535,3505,74,2,3167.81,446.96
10536,3506,105,5,620.61,19.12
10537,3506,2,5,486.46,8.26
10538,3507,46,1,927.86,1.49
10539,3507,12,5,1252.26,14.76
10540,3507,94,4,4280.17,146.31
10541,3507,163,5,402.09,10.24
10542,3508,85,4,439.43,30.28
10543,3509,55,5,390.6,58.16
10544,3509,9,4,4654.28,268.42
10545,3510,92,4,3327.3,369.12
10546,3510,5,3,4393.53,492.4
10547,3511,52,3,591.91,17.23
10548,3511,63,3,1180.57,70.57
10549,3511,16,2,1220.28,138.59
10550,3512,21,3,1166.43,42.39
10551,3512,71,3,451.77,22.73
10552,3512,187,3,3958.45,4.12
10553,3512,66,5,3124.76,289.77
10554,3513,22,1,853.82,5.72
10555,3513,132,2,380.88,27.53
10556,3513,16,5,1220.28,82.92
10557,3513,148,5,875.99,4.99
10558,3514,170,5,2938.64,180.79
10559,3515,118,2,5085.22,418.02
10560,3515,94,4,4280.17,541.08
10561,3515,77,5,4395.07,360.66
10562,3515,187,1,3958.45,588.22
10563,3516,84,2,5119.01,469.94
10564,3516,9,3,4654.28,612.62
10565,3517,48,1,4325.2,571.71
10566,3517,183,5,2124.21,254.9
10567,3518,107,1,4683.38,558.32
10568,3518,1,2,4378.07,629.22
10569,3519,182,1,960.37,143.62
10570,3519,124,1,3227.07,286.78
10571,3519,77,5,4395.07,181.22
10572,3520,34,5,412.14,54.43
10573,3520,192,1,2713.26,133.98
10574,3520,62,5,413.43,36.87
10575,3521,27,1,3128.95,175.91
10576,3522,33,2,809.76,53.39
10577,3522,83,2,4704.22,194.68
10578,3522,145,3,977.75,120.84
10579,3522,172,4,918.76,49.05
10580,3522,120,3,2243.59,240.61
10581,3523,164,2,1165.71,70.45
10582,3523,54,2,437.03,59.48
10583,3523,47,3,2750.76,291.09
10584,3524,37,3,963.3,138.05
10585,3524,116,4,461.96,35.51
10586,3525,128,2,4416.95,468.25
10587,3526,102,3,3275.67,234.16
10588,3526,21,3,1166.43,13.68
10589,3527,54,3,437.03,49.08
10590,3527,177,4,466.76,69.02
10591,3527,120,5,2243.59,103.28
10592,3527,98,3,494.14,43.0
10593,3528,133,3,594.34,20.24
10594,3528,199,2,2276.45,11.73
10595,3528,123,1,3049.54,307.81
10596,3528,29,1,3256.54,427.51
10597,3528,48,2,4325.2,37.19
10598,3529,18,5,4805.68,165.07
10599,3529,196,4,4369.94,95.32
10600,3529,197,4,2785.61,25.19
10601,3529,168,2,3048.0,329.6
10602,3529,103,2,2222.82,312.47
10603,3530,116,5,461.96,42.54
10604,3531,64,4,662.19,83.68
10605,3531,63,5,1180.57,146.76
10606,3532,57,4,1215.73,105.63
10607,3532,110,5,814.78,14.93
10608,3532,113,5,839.68,56.64
10609,3532,10,1,382.23,5.84
10610,3533,188,3,2164.86,108.08
10611,3533,138,5,705.81,25.76
10612,3533,39,1,853.08,79.52
10613,3533,80,1,2211.07,51.08
10614,3534,63,1,1180.57,71.36
10615,3534,69,2,862.74,3.62
10616,3535,178,5,2101.13,18.63
10617,3535,141,1,918.02,70.67
10618,3535,5,2,4393.53,622.99
10619,3536,90,1,668.64,99.83
10620,3537,64,5,662.19,6.98
10621,3537,175,1,1168.56,147.93
10622,3537,74,4,3167.81,297.3
10623,3538,155,3,911.14,114.24
10624,3538,163,3,402.09,37.26
10625,3538,178,4,2101.13,219.45
10626,3538,102,3,3275.67,127.76
10627,3539,83,2,4704.22,549.1
10628,3539,136,1,1210.6,99.31
10629,3539,81,5,3110.18,158.29
10630,3540,134,4,832.87,29.48
10631,3540,139,4,2864.38,27.09
10632,3540,57,2,1215.73,108.21
10633,3541,101,1,711.22,98.56
10634,3542,13,5,2906.04,254.73
10635,3543,84,2,5119.01,686.53
10636,3543,179,4,1154.52,71.79
10637,3543,155,5,911.14,96.73
10638,3544,3,2,4599.32,181.11
10639,3544,40,4,1196.72,47.88
10640,3544,71,1,451.77,50.22
10641,3544,68,2,808.05,107.97
10642,3544,56,3,3244.62,351.14
10643,3545,132,1,380.88,50.27
10644,3545,200,3,6139.2,501.13
10645,3545,60,5,3219.64,330.17
10646,3546,51,1,4563.43,375.83
10647,3546,152,2,861.81,126.32
10648,3546,159,2,523.16,21.9
10649,3546,58,4,779.98,15.35
10650,3546,200,4,6139.2,408.9
10651,3547,112,2,872.31,72.08
10652,3548,163,4,402.09,4.11
10653,3548,151,1,872.15,70.62
10654,3548,100,2,922.4,87.46
10655,3549,183,3,2124.21,174.66
10656,3549,155,4,911.14,59.98
10657,3550,46,3,927.86,89.39
10658,3550,126,4,820.49,19.11
10659,3550,146,4,4453.03,335.05
10660,3550,72,5,3887.14,353.38
10661,3551,141,2,918.02,123.2
10662,3552,93,2,2716.32,291.28
10663,3552,197,4,2785.61,71.73
10664,3552,198,2,3325.5,19.37
10665,3553,156,2,962.11,138.28
10666,3554,154,4,4289.45,406.88
10667,3554,169,5,4699.31,243.08
10668,3554,138,1,705.81,52.9
10669,3554,10,4,382.23,41.68
10670,3554,118,1,5085.22,397.16
10671,3555,88,5,448.89,21.22
10672,3556,38,4,828.91,73.05
10673,3556,53,3,4516.64,269.78
10674,3557,92,5,3327.3,46.59
10675,3557,85,3,439.43,12.62
10676,3557,157,4,2300.59,159.58
10677,3558,157,4,2300.59,79.1
10678,3559,53,5,4516.64,64.51
10679,3559,24,2,2665.45,322.01
10680,3559,24,1,2665.45,7.76
10681,3559,144,1,937.16,114.15
10682,3559,60,5,3219.64,309.83
10683,3560,93,2,2716.32,6.36
10684,3561,88,4,448.89,9.29
10685,3561,70,2,3873.11,170.59
10686,3562,65,5,848.81,71.62
10687,3563,23,4,388.14,48.57
10688,3563,114,2,3243.42,29.04
10689,3564,77,4,4395.07,86.02
10690,3564,168,2,3048.0,216.7
10691,3564,168,3,3048.0,113.31
10692,3565,29,4,3256.54,88.15
10693,3566,60,4,3219.64,157.49
10694,3566,149,5,628.72,65.9
10695,3566,180,2,5062.52,628.01
10696,3566,168,5,3048.0,348.31
10697,3566,3,3,4599.32,364.73
10698,3567,89,5,2808.5,83.84
10699,3567,145,4,977.75,80.89
10700,3567,123,2,3049.54,419.78
10701,3567,97,1,2111.28,192.67
10702,3567,111,5,3870.2,537.34
10703,3568,185,4,3175.01,251.73
10704,3569,180,4,5062.52,665.91
10705,3569,68,1,808.05,10.39
10706,3569,76,4,3072.32,182.66
10707,3569,152,4,861.81,84.79
10708,3570,65,5,848.81,57.04
10709,3570,157,1,2300.59,140.19
10710,3570,30,4,2187.49,262.28
10711,3570,198,1,3325.5,89.24
10712,3570,113,4,839.68,121.96
10713,3571,195,1,955.41,84.57
10714,3571,13,1,2906.04,332.42
10715,3572,125,2,6112.18,669.69
10716,3572,76,3,3072.32,68.24
10717,3572,22,5,853.82,12.81
10718,3573,170,2,2938.64,320.92
10719,3573,81,4,3110.18,135.27
10720,3573,126,4,820.49,46.72
10721,3574,38,1,828.91,110.25
10722,3574,137,4,2164.05,122.63
10723,3574,73,3,4624.2,665.26
10724,3575,113,1,839.68,62.32
10725,3576,132,1,380.88,17.52
10726,3577,19,1,876.11,20.89
10727,3577,1,5,4378.07,482.35
10728,3578,102,4,3275.67,141.32
10729,3579,54,4,437.03,45.83
10730,3579,159,2,523.16,25.51
10731,3579,134,3,832.87,64.04
10732,3580,76,1,3072.32,198.55
10733,3580,88,5,448.89,65.55
10734,3581,167,2,407.16,42.27
10735,3581,134,1,832.87,85.19
10736,3581,86,2,890.21,108.07
10737,3581,65,4,848.81,23.42
10738,3581,70,4,3873.11,580.85
10739,3582,48,1,4325.2,438.68
10740,3583,15,2,1167.61,58.03
10741,3583,52,5,591.91,88.53
10742,3583,180,2,5062.52,516.07
10743,3583,186,5,4479.18,334.43
10744,3584,152,1,861.81,109.6
10745,3584,5,5,4393.53,397.48
10746,3584,47,2,2750.76,351.11
10747,3584,3,5,4599.32,415.32
10748,3585,94,5,4280.17,509.94
10749,3585,42,3,996.5,9.39
10750,3585,181,3,938.55,87.51
10751,3585,69,3,862.74,47.32
10752,3585,147,2,452.24,24.22
10753,3586,107,1,4683.38,234.34
10754,3586,186,1,4479.18,63.48
10755,3586,152,3,861.81,17.92
10756,3587,28,2,4669.13,344.02
10757,3587,113,3,839.68,30.42
10758,3587,47,3,2750.76,145.13
10759,3587,158,1,600.74,13.37
10760,3588,64,4,662.19,53.02
10761,3588,141,4,918.02,94.32
10762,3588,51,2,4563.43,78.31
10763,3589,96,5,4669.37,657.56
10764,3589,148,2,875.99,92.75
10765,3589,15,4,1167.61,83.74
10766,3590,51,5,4563.43,249.34
10767,3590,168,3,3048.0,2.74
10768,3590,64,3,662.19,9.68
10769,3590,8,5,3128.01,238.28
10770,3590,80,1,2211.07,211.14
10771,3591,94,3,4280.17,606.3
10772,3591,49,1,4416.61,490.11
10773,3591,139,4,2864.38,26.52
10774,3592,84,3,5119.01,67.25
10775,3592,138,1,705.81,13.91
10776,3592,136,3,1210.6,10.47
10777,3592,100,4,922.4,68.46
10778,3593,9,3,4654.28,399.25
10779,3593,4,4,833.86,68.45
10780,3593,46,3,927.86,30.54
10781,3593,103,1,2222.82,304.31
10782,3593,1,4,4378.07,559.34
10783,3594,16,2,1220.28,66.14
10784,3594,61,4,4581.77,594.21
10785,3595,141,2,918.02,92.63
10786,3595,15,4,1167.61,165.16
10787,3595,54,5,437.03,41.33
10788,3595,74,4,3167.81,458.41
10789,3596,28,4,4669.13,200.75
10790,3597,93,2,2716.32,214.04
10791,3597,114,4,3243.42,224.28
10792,3597,134,5,832.87,56.34
10793,3597,106,3,627.22,26.66
10794,3597,60,1,3219.64,339.52
10795,3598,71,4,451.77,45.71
10796,3598,98,1,494.14,40.89
10797,3598,6,4,853.35,79.04
10798,3599,102,2,3275.67,88.89
10799,3599,32,3,873.68,119.59
10800,3599,19,5,876.11,70.83
10801,3599,27,1,3128.95,363.94
10802,3600,81,1,3110.18,230.16
10803,3600,138,3,705.81,19.91
10804,3601,183,2,2124.21,103.87
10805,3601,47,1,2750.76,178.14
10806,3602,52,5,591.91,69.37
10807,3602,117,5,2747.28,43.3
10808,3603,153,4,850.46,98.73
10809,3603,97,4,2111.28,25.31
10810,3603,146,5,4453.03,163.68
10811,3603,102,3,3275.67,480.04
10812,3604,122,5,4481.48,463.23
10813,3604,165,5,950.9,97.04
10814,3604,124,2,3227.07,245.13
10815,3604,40,5,1196.72,47.87
10816,3604,95,4,1166.96,150.22
10817,3605,166,2,490.98,20.12
10818,3606,33,3,809.76,49.62
10819,3607,42,3,996.5,89.81
10820,3608,197,5,2785.61,36.53
10821,3608,109,3,2309.84,327.53
10822,3608,21,4,1166.43,46.73
10823,3608,151,1,872.15,120.2
10824,3609,30,2,2187.49,7.82
10825,3610,144,4,937.16,96.97
10826,3610,131,2,572.86,79.16
10827,3611,166,1,490.98,58.87
10828,3611,167,4,407.16,43.0
10829,3612,79,4,964.06,126.1
10830,3613,161,1,997.27,143.78
10831,3613,196,1,4369.94,87.05
10832,3613,106,5,627.22,75.48
10833,3613,176,2,937.67,105.0
10834,3614,72,4,3887.14,427.65
10835,3615,89,2,2808.5,292.37
10836,3615,78,2,3118.92,335.1
10837,3616,50,2,4355.39,561.32
10838,3616,37,2,963.3,138.45
10839,3616,124,1,3227.07,324.12
10840,3616,13,4,2906.04,413.3
10841,3617,188,5,2164.86,2.56
10842,3617,124,5,3227.07,311.4
10843,3617,152,3,861.81,8.33
10844,3617,199,4,2276.45,91.2
10845,3618,134,4,832.87,70.85
10846,3618,14,3,4686.55,519.39
10847,3618,61,2,4581.77,289.11
10848,3618,132,4,380.88,23.68
10849,3618,153,1,850.46,14.02
10850,3619,179,4,1154.52,119.65
10851,3619,140,1,4569.95,483.95
10852,3619,120,4,2243.59,283.55
10853,3619,35,2,3906.85,50.75
10854,3619,196,4,4369.94,441.21
10855,3620,189,5,433.28,23.26
10856,3621,102,3,3275.67,92.16
10857,3621,7,4,824.4,101.09
10858,3621,116,2,461.96,42.92
10859,3621,188,3,2164.86,293.24
10860,3622,122,3,4481.48,238.65
10861,3622,109,5,2309.84,232.67
10862,3622,84,3,5119.01,120.81
10863,3623,32,5,873.68,99.81
10864,3623,167,3,407.16,4.75
10865,3623,137,4,2164.05,324.6
10866,3623,11,1,813.38,7.76
10867,3624,70,5,3873.11,163.05
10868,3624,111,3,3870.2,545.06
10869,3624,133,1,594.34,19.95
10870,3624,104,4,478.96,53.03
10871,3624,30,1,2187.49,113.46
10872,3625,15,3,1167.61,94.22
10873,3625,55,3,390.6,10.48
10874,3625,178,2,2101.13,113.25
10875,3626,138,4,705.81,97.83
10876,3626,30,5,2187.49,40.64
10877,3627,197,2,2785.61,50.85
10878,3627,59,1,826.24,76.84
10879,3627,199,1,2276.45,248.72
10880,3627,13,4,2906.04,222.4
10881,3628,56,4,3244.62,293.61
10882,3628,34,3,412.14,32.08
10883,3628,173,4,4470.64,531.93
10884,3628,172,2,918.76,105.18
10885,3628,55,5,390.6,31.84
10886,3629,177,2,466.76,17.52
10887,3629,12,1,1252.26,148.15
10888,3629,77,2,4395.07,102.05
10889,3629,2,3,486.46,2.66
10890,3630,148,1,875.99,13.06
10891,3630,137,1,2164.05,243.38
10892,3630,139,1,2864.38,275.85
10893,3631,60,4,3219.64,461.94
10894,3632,175,2,1168.56,164.76
10895,3632,161,1,997.27,134.5
10896,3632,66,2,3124.76,440.55
10897,3632,171,4,4685.68,671.14
10898,3633,65,5,848.81,68.09
10899,3633,29,1,3256.54,52.15
10900,3633,33,1,809.76,91.33
10901,3634,57,2,1215.73,49.04
10902,3635,116,5,461.96,4.38
10903,3636,110,4,814.78,30.24
10904,3636,126,3,820.49,69.75
10905,3637,132,4,380.88,18.3
10906,3637,175,2,1168.56,167.39
10907,3637,170,3,2938.64,392.47
10908,3638,139,4,2864.38,271.47
10909,3638,187,5,3958.45,347.22
10910,3638,63,2,1180.57,158.57
10911,3638,134,4,832.87,53.3
10912,3639,45,5,1148.52,166.85
10913,3639,170,3,2938.64,277.69
10914,3639,40,3,1196.72,55.79
10915,3640,90,2,668.64,92.0
10916,3640,192,5,2713.26,283.34
10917,3640,109,4,2309.84,161.63
10918,3640,57,4,1215.73,173.74
10919,3641,31,1,403.73,8.58
10920,3641,125,2,6112.18,684.92
10921,3642,189,1,433.28,3.92
10922,3642,178,5,2101.13,19.02
10923,3642,76,4,3072.32,396.9
10924,3642,105,4,620.61,78.74
10925,3642,161,1,997.27,137.59
10926,3643,170,4,2938.64,16.01
10927,3643,200,1,6139.2,241.91
10928,3643,67,3,4666.73,595.22
10929,3643,9,1,4654.28,453.36
10930,3644,163,2,402.09,12.38
10931,3644,71,4,451.77,51.8
10932,3644,145,2,977.75,18.03
10933,3644,69,3,862.74,86.18
10934,3644,113,3,839.68,35.58
10935,3645,115,1,1155.88,164.19
10936,3646,143,2,857.59,127.3
10937,3646,125,4,6112.18,807.9
10938,3646,175,4,1168.56,100.24
10939,3646,134,4,832.87,71.82
10940,3647,200,5,6139.2,351.71
10941,3647,183,1,2124.21,170.24
10942,3648,200,2,6139.2,595.54
10943,3648,10,1,382.23,20.13
10944,3648,57,1,1215.73,68.91
10945,3649,177,1,466.76,18.86
10946,3649,68,5,808.05,17.33
10947,3649,43,3,826.08,5.92
10948,3649,169,4,4699.31,595.62
10949,3650,183,4,2124.21,6.52
10950,3650,104,3,478.96,3.23
10951,3650,97,3,2111.28,121.33
10952,3650,120,5,2243.59,186.63
10953,3651,105,2,620.61,48.03
10954,3651,2,2,486.46,14.28
10955,3651,50,4,4355.39,239.92
10956,3651,177,4,466.76,35.3
10957,3652,116,4,461.96,30.81
10958,3652,171,3,4685.68,379.46
10959,3652,29,2,3256.54,328.93
10960,3652,163,1,402.09,8.71
10961,3653,131,3,572.86,81.91
10962,3653,40,5,1196.72,76.77
10963,3653,68,5,808.05,80.86
10964,3653,167,2,407.16,35.97
10965,3654,177,4,466.76,69.28
10966,3654,181,1,938.55,134.37
10967,3654,151,3,872.15,42.21
10968,3654,59,3,826.24,7.07
10969,3654,69,1,862.74,52.04
10970,3655,84,3,5119.01,545.14
10971,3655,15,5,1167.61,151.02
10972,3656,194,4,971.77,122.96
10973,3657,103,5,2222.82,161.85
10974,3657,173,2,4470.64,506.57
10975,3657,137,4,2164.05,248.88
10976,3657,111,1,3870.2,211.29
10977,3657,198,1,3325.5,0.91
10978,3658,91,2,4583.08,245.19
10979,3658,61,5,4581.77,684.51
10980,3659,35,3,3906.85,294.01
10981,3659,14,1,4686.55,644.01
10982,3659,146,4,4453.03,129.23
10983,3660,11,1,813.38,69.88
10984,3660,186,4,4479.18,163.37
10985,3660,187,1,3958.45,548.05
10986,3660,100,3,922.4,85.72
10987,3660,116,2,461.96,55.38
10988,3661,13,1,2906.04,14.25
10989,3661,54,5,437.03,2.75
10990,3661,103,1,2222.82,230.36
10991,3662,129,4,991.48,29.63
10992,3662,32,5,873.68,23.63
10993,3662,77,3,4395.07,574.75
10994,3663,159,2,523.16,18.72
10995,3663,137,2,2164.05,49.35
10996,3663,76,4,3072.32,38.64
10997,3663,168,3,3048.0,320.31
10998,3663,82,1,859.26,43.49
10999,3664,132,3,380.88,16.23
11000,3664,196,5,4369.94,643.0
11001,3665,134,4,832.87,90.77
11002,3665,23,5,388.14,56.56
11003,3665,105,5,620.61,75.34
11004,3665,8,2,3128.01,55.01
11005,3665,57,5,1215.73,77.16
11006,3666,18,1,4805.68,698.68
11007,3666,186,5,4479.18,157.4
11008,3666,79,5,964.06,72.26
11009,3666,83,2,4704.22,522.53
11010,3667,37,5,963.3,97.57
11011,3668,72,2,3887.14,167.33
11012,3669,45,4,1148.52,49.05
11013,3669,27,5,3128.95,248.28
11014,3669,109,3,2309.84,103.06
11015,3669,53,4,4516.64,136.74
11016,3669,156,1,962.11,4.82
11017,3670,103,2,2222.82,206.32
11018,3671,188,2,2164.86,197.68
11019,3672,26,1,5740.08,555.49
11020,3672,72,1,3887.14,227.71
11021,3672,56,1,3244.62,136.63
11022,3673,128,2,4416.95,12.97
11023,3673,185,5,3175.01,49.4
11024,3673,75,4,5646.81,63.16
11025,3673,158,1,600.74,28.24
11026,3674,55,1,390.6,30.42
11027,3674,108,4,2660.16,100.15
11028,3674,63,1,1180.57,142.34
11029,3675,75,3,5646.81,653.22
11030,3675,166,2,490.98,53.5
11031,3675,33,1,809.76,73.8
11032,3675,49,4,4416.61,49.46
11033,3675,100,3,922.4,37.17
11034,3676,76,3,3072.32,55.44
11035,3676,166,2,490.98,32.07
11036,3676,42,4,996.5,27.18
11037,3676,123,4,3049.54,452.2
11038,3676,69,3,862.74,125.79
11039,3677,42,4,996.5,30.57
11040,3677,95,2,1166.96,58.23
11041,3677,33,2,809.76,55.51
11042,3677,118,3,5085.22,665.72
11043,3678,125,4,6112.18,362.77
11044,3679,197,5,2785.61,314.38
11045,3680,79,3,964.06,102.65
11046,3680,191,5,2110.4,52.54
11047,3680,161,3,997.27,39.88
11048,3681,87,1,876.3,59.54
11049,3681,111,3,3870.2,96.59
11050,3681,77,5,4395.07,158.58
11051,3681,123,2,3049.54,253.06
11052,3681,137,5,2164.05,261.55
11053,3682,20,1,3111.43,403.07
11054,3682,169,3,4699.31,439.12
11055,3682,138,2,705.81,100.62
