response_id,campaign_id,customer_id,response_type,response_date,converted,revenue_generated
2096,13,184,purchase,2025-08-14T00:13:13.007804,True,269.34
2097,13,944,purchase,2026-06-06T01:42:08.033724,True,218.2
2098,13,1271,click,2026-04-10T16:16:23.979527,False,0.0
2099,13,581,ignore,2025-12-07T22:34:21.192259,False,0.0
2100,13,504,click,2026-01-26T19:34:53.535461,False,0.0
2101,13,757,click,2025-10-17T00:13:28.937217,False,0.0
2102,13,1528,open,2025-07-30T08:17:47.332769,False,0.0
2103,13,1093,open,2026-01-22T08:45:19.499899,False,0.0
2104,13,1168,ignore,2026-04-21T21:20:10.106539,False,0.0
2105,13,1114,open,2025-12-24T02:14:54.973075,False,0.0
2106,13,429,open,2025-12-10T21:44:17.931999,False,0.0
2107,13,1326,ignore,2026-03-08T22:41:05.195656,False,0.0
2108,13,564,click,2026-01-19T09:09:56.889452,False,0.0
2109,13,1438,purchase,2025-12-04T17:38:58.093172,False,0.0
2110,13,585,open,2026-03-15T02:08:27.889307,False,0.0
2111,13,447,purchase,2026-06-09T11:08:13.251838,False,0.0
2112,13,690,purchase,2026-02-22T14:54:43.343450,False,0.0
2113,13,1904,click,2025-12-13T02:24:08.864101,False,0.0
2114,13,1424,open,2025-09-12T10:36:13.979781,False,0.0
2115,13,1164,purchase,2026-06-20T17:24:56.383742,False,0.0
2116,13,1023,ignore,2025-08-20T22:20:57.276379,True,436.4
2117,13,124,click,2026-05-19T11:07:41.330274,False,0.0
2118,13,1018,click,2025-10-24T05:33:17.474233,False,0.0
2119,13,1889,purchase,2026-04-12T19:13:29.831658,False,0.0
2120,13,1989,click,2026-01-02T00:00:30.028598,False,0.0
2121,13,1936,ignore,2026-04-21T19:44:14.449183,False,0.0
2122,13,1251,ignore,2026-01-21T14:21:47.343750,False,0.0
2123,13,1932,click,2025-08-07T08:02:16.914342,False,0.0
2124,13,287,click,2026-06-17T20:13:25.712739,False,0.0
2125,13,581,ignore,2026-03-14T14:59:42.873610,False,0.0
2126,13,1372,ignore,2026-05-27T10:49:14.616363,True,227.59
2127,13,663,purchase,2025-07-29T07:06:05.244612,False,0.0
2128,13,1368,purchase,2026-03-27T00:04:28.461760,False,0.0
2129,13,174,open,2026-01-14T16:09:59.910434,False,0.0
2130,13,236,purchase,2026-06-17T08:43:16.154782,True,457.8
2131,13,935,open,2025-11-08T19:50:33.838348,False,0.0
2132,13,1779,ignore,2026-02-07T11:41:28.997613,False,0.0
2133,13,1937,ignore,2025-09-09T12:40:51.883902,True,221.97
2134,13,171,purchase,2025-07-23T10:35:44.510328,False,0.0
2135,13,270,open,2025-11-08T23:41:49.956062,False,0.0
2136,13,441,click,2025-08-17T10:47:14.049248,False,0.0
2137,13,739,purchase,2025-12-04T04:55:31.963160,False,0.0
2138,13,27,click,2025-09-02T23:26:09.340729,False,0.0
2139,13,1554,purchase,2026-05-08T14:31:41.283981,False,0.0
2140,13,901,ignore,2026-05-29T10:37:57.591306,False,0.0
2141,13,1074,click,2025-10-31T00:34:19.652376,False,0.0
2142,13,241,click,2025-08-30T15:57:40.682403,False,0.0
2143,13,638,open,2026-04-22T04:47:25.082820,False,0.0
2144,13,1697,ignore,2026-01-06T14:31:00.215332,False,0.0
2145,13,192,purchase,2025-07-15T16:51:30.485719,False,0.0
2146,13,209,click,2025-07-21T12:19:22.921815,False,0.0
2147,13,714,open,2026-02-13T13:00:16.295127,False,0.0
2148,13,1340,ignore,2025-12-05T07:02:34.473613,False,0.0
2149,13,1227,click,2025-07-15T03:32:44.636525,False,0.0
2150,13,377,ignore,2025-11-16T08:31:17.176569,False,0.0
2151,13,1403,ignore,2025-12-06T03:44:01.486327,False,0.0
2152,13,357,open,2025-07-14T22:33:50.116791,False,0.0
2153,13,947,ignore,2026-05-10T01:45:51.004681,False,0.0
2154,13,1430,purchase,2026-01-06T23:01:48.006673,False,0.0
2155,13,248,open,2026-02-26T01:55:41.674434,False,0.0
2156,13,1941,ignore,2026-02-05T11:58:21.043077,False,0.0
2157,13,1974,open,2025-11-05T05:23:23.197127,False,0.0
2158,13,1050,ignore,2026-07-06T08:28:48.728423,False,0.0
2159,13,1883,click,2025-12-26T12:59:54.976750,False,0.0
2160,13,366,ignore,2026-06-05T21:29:41.305300,False,0.0
2161,13,1186,purchase,2026-06-05T02:47:58.701115,False,0.0
2162,13,994,open,2025-08-21T02:04:42.890106,False,0.0
2163,13,1898,ignore,2025-07-24T07:17:54.490618,False,0.0
2164,13,1636,ignore,2025-10-17T10:48:49.372802,False,0.0
2165,13,1477,purchase,2025-09-21T02:29:16.047399,False,0.0
2166,13,1610,ignore,2025-07-14T03:15:51.577796,False,0.0
2167,13,1136,click,2026-01-13T10:27:38.124753,False,0.0
2168,13,327,purchase,2025-12-13T20:45:19.249258,False,0.0
2169,13,370,purchase,2026-01-20T11:45:35.235792,False,0.0
2170,13,1275,click,2025-12-14T07:25:12.698926,True,203.81
2171,13,591,click,2026-06-10T07:59:01.739670,False,0.0
2172,13,210,ignore,2025-11-24T07:57:42.129896,False,0.0
2173,13,440,purchase,2025-09-02T23:31:01.430147,False,0.0
2174,13,502,purchase,2026-05-20T13:23:04.953914,False,0.0
2175,13,1831,purchase,2026-01-12T21:14:42.881702,False,0.0
2176,13,1865,purchase,2025-10-07T01:00:18.604620,False,0.0
2177,13,1890,ignore,2025-08-17T09:30:55.107256,False,0.0
2178,13,1964,ignore,2025-09-28T10:10:26.527027,True,30.41
2179,13,1073,open,2025-09-14T06:50:47.147555,False,0.0
2180,13,143,click,2026-01-23T18:23:06.887020,False,0.0
2181,13,93,ignore,2025-07-26T01:23:06.089577,True,438.39
2182,13,1488,ignore,2025-09-08T01:44:58.318640,False,0.0
2183,13,1858,open,2026-06-08T00:56:07.619200,True,211.38
2184,13,1743,purchase,2025-07-27T22:11:34.561505,False,0.0
2185,13,296,ignore,2025-12-28T14:01:37.502139,True,445.19
2186,13,1733,open,2025-12-27T05:28:55.027533,False,0.0
2187,13,1248,purchase,2025-07-16T09:57:09.315467,True,352.25
2188,13,377,open,2025-10-01T08:07:03.811885,False,0.0
2189,13,1645,open,2025-09-22T12:14:56.086907,True,265.39
2190,13,396,ignore,2026-01-20T08:56:53.801543,True,289.47
2191,13,1843,open,2025-09-16T13:58:57.958954,False,0.0
2192,13,1006,purchase,2026-04-26T01:14:20.963826,False,0.0
2193,13,496,purchase,2026-05-16T07:51:04.037555,True,129.39
2194,13,1662,click,2025-12-12T15:09:34.460174,False,0.0
2195,13,836,click,2025-12-24T05:57:54.372218,False,0.0
2196,13,1402,ignore,2026-03-07T13:59:31.099029,False,0.0
2197,13,1803,ignore,2026-04-03T00:38:06.361215,False,0.0
2198,13,1097,purchase,2026-05-06T05:02:16.531560,False,0.0
2199,13,153,open,2025-11-18T07:06:55.094314,False,0.0
2200,13,1726,purchase,2026-05-29T21:50:51.461142,False,0.0
2201,13,574,click,2026-05-28T15:12:31.126434,True,36.77
2202,13,193,ignore,2026-06-14T00:42:53.102252,False,0.0
2203,13,331,click,2026-05-21T15:03:31.187471,False,0.0
2204,13,153,open,2026-01-16T00:34:53.032619,False,0.0
2205,13,1054,open,2025-09-05T06:38:03.430866,False,0.0
2206,13,303,open,2026-07-04T16:01:26.896463,False,0.0
2207,13,472,open,2026-05-13T15:57:59.207179,False,0.0
2208,13,1487,open,2025-10-10T12:39:56.987418,False,0.0
2209,13,1849,click,2025-11-22T03:23:22.651069,False,0.0
2210,13,3,purchase,2025-10-27T23:07:10.638816,False,0.0
2211,13,90,purchase,2025-11-07T22:51:50.561390,False,0.0
2212,13,923,ignore,2025-10-16T06:58:08.543538,False,0.0
2213,13,894,open,2026-04-27T11:56:57.797671,False,0.0
2214,13,23,open,2025-10-25T08:06:25.159139,False,0.0
2215,13,736,ignore,2026-06-03T12:19:14.899698,False,0.0
2216,13,1721,ignore,2026-03-24T08:44:19.713475,False,0.0
2217,13,1704,purchase,2026-02-27T18:33:51.807677,False,0.0
2218,13,1982,purchase,2026-01-05T20:50:18.323524,False,0.0
2219,13,7,open,2025-08-30T09:19:43.699500,False,0.0
2220,13,1778,click,2025-10-26T10:13:06.945451,False,0.0
2221,13,1809,open,2025-11-09T12:18:36.162629,False,0.0
2222,13,426,open,2025-10-29T08:08:57.555382,False,0.0
2223,13,1032,ignore,2026-03-29T11:31:27.097842,False,0.0
2224,13,459,open,2026-02-28T21:54:59.264114,False,0.0
2225,13,1692,click,2026-02-19T20:45:28.878383,False,0.0
2226,13,641,ignore,2026-03-27T08:48:50.557822,False,0.0
2227,14,338,purchase,2025-09-15T16:29:18.380136,False,0.0
2228,14,974,ignore,2025-09-28T08:50:41.299789,False,0.0
2229,14,1612,click,2025-10-13T13:57:18.224648,False,0.0
2230,14,1322,open,2025-07-12T00:33:01.490630,False,0.0
2231,14,1198,click,2026-05-31T00:30:14.723132,False,0.0
2232,14,1520,open,2025-07-22T06:12:24.115891,False,0.0
2233,14,98,click,2026-03-06T01:29:59.974787,True,24.82
2234,14,569,open,2026-06-06T11:49:08.754977,False,0.0
2235,14,789,open,2025-11-06T22:30:43.493391,False,0.0
2236,14,1301,ignore,2026-04-16T02:28:53.329939,False,0.0
2237,14,1252,ignore,2026-01-05T02:16:54.000942,False,0.0
2238,14,1361,click,2025-11-14T18:09:34.123542,False,0.0
2239,14,1716,ignore,2026-01-09T17:01:00.679822,False,0.0
2240,14,1359,ignore,2025-11-10T22:01:37.756032,False,0.0
2241,14,620,click,2025-11-08T11:58:58.822091,True,138.9
2242,14,1229,ignore,2026-05-14T07:09:57.246534,False,0.0
2243,14,1846,ignore,2025-12-10T03:18:28.734174,False,0.0
2244,14,614,purchase,2026-02-11T03:27:35.169972,False,0.0
2245,14,1162,purchase,2025-11-14T21:15:02.231861,False,0.0
2246,14,1083,open,2026-05-08T07:30:55.282178,False,0.0
2247,14,1876,click,2026-03-05T12:23:42.347477,False,0.0
2248,14,1221,ignore,2026-03-31T03:15:25.671044,False,0.0
2249,14,956,click,2026-02-09T00:45:16.194422,False,0.0
2250,14,1751,click,2026-02-09T04:41:42.499829,False,0.0
2251,14,298,open,2026-02-14T18:32:07.324497,False,0.0
2252,14,1482,ignore,2026-06-23T15:29:11.205688,False,0.0
2253,14,1140,purchase,2026-03-02T06:47:40.524378,False,0.0
2254,14,1668,ignore,2026-04-11T23:48:52.805937,False,0.0
2255,14,62,ignore,2026-04-14T17:04:27.533792,False,0.0
2256,14,1919,purchase,2025-12-15T00:52:31.119836,False,0.0
2257,14,906,click,2025-09-15T16:15:49.169313,False,0.0
2258,14,165,click,2025-09-22T05:16:34.102871,False,0.0
2259,14,1530,click,2025-09-08T11:55:05.441180,False,0.0
2260,14,1634,purchase,2026-07-02T12:05:48.851013,False,0.0
2261,14,1470,purchase,2026-02-15T17:47:39.142367,False,0.0
2262,14,83,ignore,2025-09-18T21:52:54.539114,False,0.0
2263,14,796,open,2026-01-15T20:41:21.336472,False,0.0
2264,14,1806,click,2026-04-02T20:02:35.836549,False,0.0
2265,14,992,ignore,2026-05-14T20:07:28.371694,False,0.0
2266,14,327,purchase,2025-11-05T23:16:09.670218,False,0.0
2267,14,158,purchase,2026-04-15T11:35:32.634120,False,0.0
2268,14,1938,click,2025-11-07T16:56:31.659424,False,0.0
2269,14,1912,click,2026-03-03T08:45:52.571436,False,0.0
2270,14,827,purchase,2026-05-14T15:09:05.417293,False,0.0
2271,14,628,purchase,2026-05-27T17:48:30.107565,False,0.0
2272,14,1698,click,2025-07-09T17:10:33.312387,False,0.0
2273,14,1349,click,2026-01-16T05:39:17.976286,False,0.0
2274,14,1236,open,2025-11-19T19:55:36.282948,False,0.0
2275,14,1449,purchase,2026-01-20T20:06:27.266223,False,0.0
2276,14,815,ignore,2025-10-22T16:03:24.346916,False,0.0
2277,14,1208,ignore,2026-01-03T06:54:12.498020,False,0.0
2278,14,1466,click,2026-04-30T11:37:25.377872,False,0.0
2279,14,851,purchase,2026-03-09T19:12:48.423155,False,0.0
2280,14,756,click,2026-05-22T00:06:19.663307,False,0.0
2281,14,233,ignore,2025-08-31T00:39:03.703323,False,0.0
2282,14,1848,ignore,2026-02-08T02:59:27.915766,False,0.0
2283,14,1278,ignore,2025-07-30T00:14:08.202510,False,0.0
2284,14,18,ignore,2026-05-15T16:32:35.705167,False,0.0
2285,14,620,click,2026-06-20T04:14:50.498763,False,0.0
2286,14,1812,purchase,2026-04-03T12:54:03.843401,False,0.0
2287,14,1320,open,2025-11-27T20:41:51.063084,False,0.0
2288,14,997,open,2025-08-02T22:00:30.427165,False,0.0
2289,14,1079,ignore,2025-09-13T03:16:07.853690,False,0.0
2290,14,1308,ignore,2025-11-18T04:28:32.035753,False,0.0
2291,14,1977,ignore,2026-06-13T19:24:52.906098,False,0.0
2292,14,529,ignore,2025-08-11T11:05:07.075386,False,0.0
2293,14,1789,ignore,2025-12-11T22:44:29.338786,False,0.0
2294,14,1059,open,2026-02-21T01:03:27.669773,False,0.0
2295,14,88,ignore,2025-07-22T10:29:37.235779,False,0.0
2296,14,435,click,2026-03-29T20:08:41.229979,False,0.0
2297,14,569,ignore,2025-07-20T23:49:42.272065,False,0.0
2298,14,1968,ignore,2025-12-18T18:18:51.827232,False,0.0
2299,14,873,click,2026-06-01T13:01:27.038095,False,0.0
2300,14,554,purchase,2026-06-10T11:12:26.618704,False,0.0
2301,14,97,click,2025-10-14T10:15:17.263815,True,159.17
2302,14,913,open,2025-07-08T04:14:05.777707,False,0.0
2303,14,444,purchase,2026-05-02T06:11:19.593890,False,0.0
2304,14,1742,ignore,2026-04-20T00:57:52.126172,False,0.0
2305,14,1600,open,2026-04-24T22:03:55.266924,False,0.0
2306,14,1327,click,2026-03-01T07:10:35.186979,False,0.0
2307,14,1660,click,2026-02-21T16:53:56.912465,False,0.0
2308,14,1225,click,2025-08-11T16:12:48.026947,False,0.0
2309,14,964,click,2025-07-17T12:56:08.532041,False,0.0
2310,14,1773,click,2026-03-28T00:22:18.616263,False,0.0
2311,14,1196,open,2026-03-30T17:14:36.855504,False,0.0
2312,14,763,purchase,2026-04-15T08:54:52.538966,False,0.0
2313,14,1549,open,2026-05-14T05:34:14.080869,False,0.0
2314,14,903,open,2025-12-14T07:52:04.295394,False,0.0
2315,14,1624,open,2025-10-02T09:25:42.663077,True,221.64
2316,14,547,purchase,2026-05-06T03:59:11.827595,False,0.0
2317,14,61,purchase,2026-03-28T09:39:07.838897,True,465.84
2318,14,1265,open,2025-12-10T08:34:43.554454,False,0.0
2319,14,1984,purchase,2025-09-08T02:34:16.409967,False,0.0
2320,14,1964,click,2025-11-17T14:10:59.127194,False,0.0
2321,14,195,purchase,2025-09-25T01:44:45.862627,False,0.0
2322,14,286,click,2026-04-10T03:58:41.295160,True,32.84
2323,14,1930,click,2026-05-12T12:42:00.527749,True,266.95
2324,14,1785,ignore,2026-04-19T06:53:42.672477,False,0.0
2325,14,124,click,2026-05-17T14:42:55.371537,False,0.0
2326,14,1233,ignore,2025-10-31T04:43:26.756119,False,0.0
2327,14,453,click,2025-08-12T07:25:06.737933,False,0.0
2328,14,779,purchase,2026-06-29T20:10:15.070052,False,0.0
2329,14,1291,purchase,2025-08-23T02:22:29.297166,False,0.0
2330,14,1481,purchase,2026-06-30T16:04:59.026439,False,0.0
2331,14,1925,purchase,2026-05-03T11:36:31.854268,False,0.0
2332,14,1923,open,2025-11-20T08:21:20.483354,False,0.0
2333,14,723,open,2026-04-22T19:54:08.893508,False,0.0
2334,14,35,open,2026-06-12T18:26:19.859166,False,0.0
2335,14,1370,purchase,2025-09-02T01:35:41.472617,False,0.0
2336,14,1480,purchase,2026-07-06T02:09:41.710107,False,0.0
2337,14,777,click,2026-05-30T00:03:44.913583,True,135.45
2338,14,1878,click,2026-02-25T06:53:44.644895,True,219.44
2339,14,1349,open,2025-07-23T08:08:05.961380,False,0.0
2340,14,1752,click,2025-08-24T08:37:54.661802,True,261.03
2341,14,600,purchase,2026-01-31T18:05:39.717756,False,0.0
2342,14,1237,purchase,2026-01-02T14:04:26.838487,False,0.0
2343,14,1283,open,2026-03-22T00:21:14.798545,False,0.0
2344,14,474,open,2026-05-15T00:10:31.250719,True,111.58
2345,14,506,open,2025-08-05T16:45:50.251565,False,0.0
2346,14,1405,purchase,2025-09-27T09:59:17.583948,False,0.0
2347,14,879,purchase,2025-07-20T03:25:40.240041,False,0.0
2348,14,158,purchase,2025-07-22T15:07:02.525089,False,0.0
2349,14,996,ignore,2025-08-28T06:02:46.549615,False,0.0
2350,14,1711,ignore,2025-12-25T21:24:30.953637,False,0.0
2351,14,1287,click,2026-04-04T17:55:57.606951,True,70.65
2352,14,1218,purchase,2025-07-10T19:42:41.965057,False,0.0
2353,14,1299,ignore,2026-03-08T05:16:41.045745,False,0.0
2354,14,1793,open,2026-02-07T02:50:28.158709,False,0.0
2355,14,1894,purchase,2025-11-19T00:18:55.129586,False,0.0
2356,14,701,ignore,2026-02-26T18:10:44.612967,False,0.0
2357,14,989,purchase,2026-06-30T01:43:04.266091,False,0.0
2358,14,986,ignore,2026-01-10T21:49:38.987054,False,0.0
2359,14,1545,ignore,2025-10-09T13:09:40.800153,False,0.0
2360,14,1474,purchase,2025-08-24T22:55:19.125803,False,0.0
2361,14,1216,open,2025-09-27T18:17:17.302084,False,0.0
2362,14,1495,ignore,2025-08-04T18:18:22.579147,False,0.0
2363,14,1172,ignore,2026-01-27T03:13:49.062612,False,0.0
2364,14,160,click,2026-03-09T04:24:17.388233,True,385.16
2365,14,1080,ignore,2026-03-21T14:05:01.983840,False,0.0
2366,14,1388,click,2025-09-02T15:00:20.322198,False,0.0
2367,14,356,purchase,2025-12-11T14:25:17.016886,False,0.0
2368,14,329,open,2025-09-10T08:26:00.579794,False,0.0
2369,14,784,ignore,2026-02-23T10:23:17.938166,False,0.0
2370,14,612,ignore,2026-02-04T23:14:57.952835,True,126.39
2371,14,1040,click,2026-05-20T12:19:47.074327,False,0.0
2372,14,216,ignore,2026-03-22T03:31:11.853246,False,0.0
2373,14,1222,purchase,2025-10-22T14:40:28.191247,False,0.0
2374,14,1264,purchase,2025-11-24T17:45:59.742479,False,0.0
2375,14,1768,open,2025-09-29T01:57:30.129887,False,0.0
2376,14,1161,click,2026-05-27T18:13:43.919056,False,0.0
2377,14,722,ignore,2025-10-15T20:22:25.593056,False,0.0
2378,14,290,purchase,2025-10-18T09:55:16.004411,False,0.0
2379,14,1657,purchase,2025-12-24T05:06:52.066136,False,0.0
2380,14,1680,open,2026-02-07T04:18:00.283230,False,0.0
2381,14,366,click,2025-09-12T10:04:45.274553,False,0.0
2382,14,775,open,2026-02-25T20:25:13.396099,False,0.0
2383,14,447,click,2025-12-05T02:53:35.360300,False,0.0
2384,14,1461,purchase,2026-04-19T11:16:27.994169,False,0.0
2385,14,1230,click,2026-04-29T04:26:07.391876,False,0.0
2386,14,1309,purchase,2026-05-13T00:52:18.529096,True,352.76
2387,14,1089,click,2026-02-16T17:56:13.018194,False,0.0
2388,14,472,open,2026-05-15T17:16:42.085156,False,0.0
2389,14,637,ignore,2025-08-30T04:47:51.389893,False,0.0
2390,15,1103,open,2025-11-09T12:06:16.418173,True,64.15
2391,15,968,purchase,2026-05-04T19:48:13.119853,False,0.0
2392,15,1612,ignore,2026-05-07T09:55:53.307783,False,0.0
2393,15,1371,purchase,2026-04-24T15:02:39.985893,False,0.0
2394,15,1900,click,2026-04-02T17:22:14.134927,True,52.78
2395,15,1570,purchase,2025-12-23T02:25:12.479697,False,0.0
2396,15,1439,click,2026-04-20T19:06:48.083827,True,54.11
2397,15,1666,ignore,2026-04-29T01:24:20.033892,False,0.0
2398,15,961,click,2026-05-18T23:39:23.367700,False,0.0
2399,15,1620,click,2025-09-13T02:08:00.374527,False,0.0
2400,15,1379,purchase,2026-04-02T08:08:22.270056,True,91.54
2401,15,162,open,2025-07-10T05:02:27.460289,False,0.0
2402,15,1887,click,2025-09-24T04:24:19.732950,False,0.0
2403,15,60,ignore,2026-02-18T21:08:15.878247,False,0.0
2404,15,1317,ignore,2026-01-24T22:54:20.978836,True,174.52
2405,15,343,ignore,2025-11-15T05:57:10.958274,False,0.0
2406,15,751,purchase,2026-01-29T06:59:12.530509,True,69.42
2407,15,1625,purchase,2026-06-06T08:48:29.627260,False,0.0
2408,15,1300,open,2026-05-05T05:01:07.297492,False,0.0
2409,15,1215,open,2026-03-15T09:36:51.019393,False,0.0
2410,15,1927,purchase,2026-01-10T19:10:30.631714,False,0.0
2411,15,1549,purchase,2025-10-21T01:35:30.080354,False,0.0
2412,15,56,purchase,2025-09-24T16:26:01.044970,True,216.68
2413,15,594,purchase,2026-03-08T23:17:36.140952,False,0.0
2414,15,649,ignore,2026-06-02T06:04:05.131488,False,0.0
2415,15,1287,purchase,2025-09-19T11:46:44.736077,False,0.0
2416,15,1734,ignore,2026-06-27T03:18:23.246519,False,0.0
2417,15,217,ignore,2026-02-21T11:56:13.001849,False,0.0
2418,15,652,ignore,2025-07-10T06:53:19.327816,False,0.0
2419,15,37,open,2026-02-13T16:56:01.605587,False,0.0
2420,15,1995,open,2025-09-27T04:05:36.868379,False,0.0
2421,15,1948,purchase,2025-07-13T11:58:25.316095,False,0.0
2422,15,896,open,2026-01-21T04:41:27.481122,True,209.04
2423,15,94,purchase,2026-04-21T01:00:49.741822,False,0.0
2424,15,1029,ignore,2026-04-22T23:16:56.575260,False,0.0
2425,15,1596,open,2025-09-25T06:23:00.264379,False,0.0
2426,15,984,click,2025-08-08T07:40:41.152169,False,0.0
2427,15,660,open,2025-08-17T13:55:23.182818,False,0.0
2428,15,1368,click,2025-10-23T14:27:42.363534,False,0.0
2429,15,1986,click,2026-01-01T16:41:53.723960,True,259.9
2430,15,261,purchase,2025-11-19T15:29:56.072457,False,0.0
2431,15,1188,ignore,2026-01-30T17:25:47.046595,False,0.0
2432,15,630,purchase,2026-01-18T12:00:59.551399,False,0.0
2433,15,586,purchase,2025-12-12T17:48:40.168633,True,388.72
2434,15,1673,ignore,2025-08-01T09:32:02.912605,False,0.0
2435,15,1588,click,2025-12-05T04:58:41.272803,False,0.0
2436,15,55,open,2025-09-22T15:57:10.675772,False,0.0
2437,15,1404,open,2026-01-06T22:44:28.795128,False,0.0
2438,15,1971,purchase,2026-04-02T05:48:36.741399,False,0.0
2439,15,940,purchase,2026-06-16T04:07:51.804878,False,0.0
2440,15,1276,ignore,2025-09-29T17:17:19.614850,False,0.0
2441,15,557,purchase,2025-07-27T19:55:27.599649,False,0.0
2442,15,1455,open,2025-09-22T01:11:13.074572,False,0.0
2443,15,1577,open,2026-06-09T13:44:48.448160,False,0.0
2444,15,1118,ignore,2026-06-11T06:56:35.507661,False,0.0
2445,15,548,purchase,2026-02-22T18:54:03.375583,False,0.0
2446,15,1734,purchase,2025-12-28T00:24:48.564098,False,0.0
2447,15,1886,click,2025-11-06T02:42:06.777181,False,0.0
2448,15,330,purchase,2025-11-12T15:25:52.318174,True,330.31
2449,15,652,ignore,2026-04-21T16:57:16.345565,False,0.0
2450,15,1275,purchase,2025-08-29T03:26:46.149207,False,0.0
2451,15,518,ignore,2025-09-27T20:45:30.143689,False,0.0
2452,15,350,open,2025-08-28T06:58:16.960208,False,0.0
2453,15,1178,ignore,2026-02-23T03:46:57.889673,True,488.44
2454,15,1525,ignore,2026-01-26T01:45:06.349806,False,0.0
2455,15,1906,ignore,2026-06-08T17:16:42.418223,False,0.0
2456,15,122,open,2025-08-04T10:32:18.729046,False,0.0
2457,15,568,purchase,2026-06-17T05:34:04.356042,False,0.0
2458,15,790,purchase,2026-03-01T15:12:42.605668,True,392.03
2459,15,509,open,2026-02-03T10:29:20.968619,False,0.0
2460,15,1809,click,2025-11-02T14:51:41.964515,False,0.0
2461,15,1903,open,2026-01-10T09:33:06.068536,False,0.0
2462,15,1678,click,2026-05-14T23:56:41.581205,False,0.0
2463,15,1620,open,2025-07-16T16:31:22.302648,False,0.0
2464,15,164,purchase,2025-09-26T14:24:39.550659,False,0.0
2465,15,1913,ignore,2026-05-05T09:50:15.020486,False,0.0
2466,15,12,open,2025-08-27T13:47:49.064263,False,0.0
2467,15,837,click,2025-12-30T03:08:55.881432,False,0.0
2468,15,798,purchase,2025-10-26T11:46:54.107561,False,0.0
2469,15,1658,ignore,2025-09-25T16:42:56.731156,False,0.0
2470,15,502,click,2025-11-08T12:19:08.562357,False,0.0
2471,15,691,open,2025-08-27T04:46:13.828055,False,0.0
2472,15,1375,purchase,2025-10-25T17:15:45.801464,False,0.0
2473,15,991,ignore,2026-04-29T17:31:58.443311,False,0.0
2474,15,437,ignore,2026-04-30T11:43:53.493246,False,0.0
2475,15,301,open,2025-09-22T13:44:32.353693,False,0.0
2476,15,1934,purchase,2026-06-04T05:24:59.457519,False,0.0
2477,15,337,purchase,2026-03-24T00:28:57.090228,True,492.64
2478,15,760,purchase,2026-04-15T11:17:44.096751,False,0.0
2479,15,1070,open,2026-01-20T11:25:47.575979,False,0.0
2480,15,1748,ignore,2025-09-08T21:04:50.861991,False,0.0
2481,15,1311,click,2025-09-20T14:10:00.265138,False,0.0
2482,15,426,click,2026-05-18T13:26:28.509114,False,0.0
2483,15,1263,purchase,2025-09-16T23:37:13.133101,False,0.0
2484,15,1271,purchase,2025-09-25T13:44:14.833703,False,0.0
2485,15,1200,ignore,2025-08-31T17:34:43.256577,False,0.0
2486,15,2,open,2025-08-21T11:17:13.935077,False,0.0
2487,15,1353,open,2025-07-28T06:24:37.350140,True,105.82
2488,15,1459,click,2026-02-13T19:13:53.748533,False,0.0
2489,15,1193,ignore,2025-10-01T11:15:51.477938,False,0.0
2490,15,541,click,2026-05-24T02:09:09.632664,False,0.0
2491,15,1966,click,2025-12-27T08:11:23.866260,True,257.2
2492,15,1529,click,2026-03-16T18:34:11.708343,False,0.0
2493,15,488,purchase,2025-07-16T12:43:29.523883,False,0.0
2494,15,1718,open,2025-11-21T20:30:02.674269,False,0.0
2495,15,336,open,2025-11-08T09:02:49.075447,False,0.0
2496,15,670,click,2025-11-01T09:21:14.891907,False,0.0
2497,15,66,click,2025-09-10T02:23:15.221549,True,416.28
2498,15,320,click,2025-11-17T02:07:51.336969,False,0.0
2499,15,1603,click,2026-06-09T17:00:16.220122,False,0.0
2500,15,229,click,2025-09-04T14:22:51.457488,False,0.0
2501,15,1708,ignore,2026-03-26T13:07:49.531471,False,0.0
2502,15,399,purchase,2025-10-04T16:17:30.408059,False,0.0
2503,15,1759,purchase,2025-07-16T19:01:21.371769,False,0.0
2504,15,1592,ignore,2025-08-11T11:12:35.030004,True,320.06
2505,15,1628,ignore,2025-11-12T13:04:35.357952,True,308.23
2506,15,1333,ignore,2025-10-16T04:50:15.180264,False,0.0
2507,15,1753,ignore,2026-01-18T01:10:13.351443,False,0.0
2508,15,1173,ignore,2025-07-14T20:52:13.663260,False,0.0
2509,15,401,ignore,2025-11-02T03:21:57.565286,False,0.0
2510,15,699,open,2026-03-12T03:18:08.213741,False,0.0
2511,15,780,ignore,2025-08-09T02:06:37.515021,False,0.0
2512,15,1128,click,2025-09-30T05:17:27.522670,False,0.0
2513,15,1152,purchase,2026-01-10T16:35:46.147907,False,0.0
2514,15,1018,open,2026-03-22T14:46:53.532633,False,0.0
2515,15,1111,purchase,2025-12-26T04:23:07.990236,True,498.82
2516,15,337,click,2025-12-31T10:00:59.820098,False,0.0
2517,15,1398,purchase,2026-04-14T21:47:03.064708,False,0.0
2518,15,1244,open,2025-10-11T12:22:52.030828,False,0.0
2519,15,1501,click,2026-02-02T08:05:05.016472,False,0.0
2520,15,297,click,2026-02-05T06:57:30.677802,True,85.24
2521,15,1912,open,2025-10-08T19:50:17.640439,False,0.0
2522,15,969,purchase,2025-10-16T10:44:37.138292,False,0.0
