session_id,customer_id,session_date,duration_seconds,pages_visited,source,device_type,bounce
2547,1245.0,2026-06-10T02:56:36.443978,1124,1,organic,tablet,True
2548,1695.0,2026-03-02T18:45:03.562167,3268,11,paid,tablet,True
2549,1705.0,2026-06-12T15:49:16.154357,2150,9,referral,desktop,False
2550,424.0,2026-01-15T14:24:31.015868,845,7,organic,desktop,True
2551,1152.0,2026-06-30T22:07:23.188972,2395,15,social,mobile,False
2552,1783.0,2026-03-26T17:26:07.356929,3407,4,paid,tablet,True
2553,1650.0,2025-10-13T10:08:04.337498,3584,15,referral,desktop,False
2554,1970.0,2025-10-13T23:44:31.113089,3065,10,social,desktop,True
2555,,2026-03-15T08:58:22.494437,3275,5,paid,tablet,False
2556,1986.0,2026-06-16T20:56:59.229421,2671,4,direct,desktop,False
2557,1295.0,2026-02-04T08:51:05.229729,2184,2,direct,tablet,False
2558,1033.0,2026-03-13T20:24:35.396379,194,11,referral,mobile,True
2559,190.0,2025-12-25T11:20:26.898915,2244,18,paid,mobile,True
2560,386.0,2026-05-23T19:45:51.526612,2739,16,paid,mobile,False
2561,1608.0,2026-02-01T19:52:14.560347,2681,11,social,desktop,False
2562,911.0,2026-04-27T02:10:47.210949,2416,11,direct,desktop,True
2563,1439.0,2026-06-02T12:13:18.565780,3162,20,social,desktop,True
2564,,2025-10-07T12:36:41.231650,2806,2,social,mobile,False
2565,1767.0,2025-08-28T01:50:40.887022,2165,6,email,desktop,True
2566,266.0,2026-05-04T16:43:24.543101,3327,5,organic,desktop,False
2567,1126.0,2025-08-31T00:24:05.907360,1028,18,email,mobile,False
2568,878.0,2026-05-29T15:06:44.790954,2593,14,organic,desktop,True
2569,1854.0,2025-10-10T10:26:59.138984,188,4,email,mobile,True
2570,1071.0,2026-02-04T00:44:53.767862,1635,17,referral,desktop,False
2571,1751.0,2025-07-19T15:46:41.058605,3175,9,referral,tablet,False
2572,1889.0,2025-10-24T03:41:03.585741,673,20,email,mobile,False
2573,1929.0,2025-11-24T10:50:41.165240,3373,6,organic,desktop,False
2574,680.0,2026-02-01T17:45:50.308092,2164,6,social,mobile,False
2575,1385.0,2026-04-15T09:15:11.554364,2481,12,referral,tablet,False
2576,1957.0,2026-04-29T18:53:33.014800,2673,1,referral,mobile,False
2577,1187.0,2026-05-03T10:00:40.882777,1080,14,social,mobile,True
2578,320.0,2025-09-13T15:09:22.955139,2394,1,referral,tablet,False
2579,1765.0,2026-03-09T00:09:46.737437,1297,8,direct,desktop,True
2580,757.0,2026-04-07T16:30:28.626689,1968,15,email,tablet,True
2581,1204.0,2025-11-05T19:48:15.236158,3535,9,referral,mobile,False
2582,1670.0,2026-02-18T15:15:19.948170,1680,20,paid,tablet,False
2583,1587.0,2025-11-13T13:47:07.999173,1124,6,social,desktop,True
2584,1998.0,2026-01-08T05:47:31.189286,425,2,paid,mobile,True
2585,612.0,2025-12-05T07:18:36.976349,1775,4,paid,desktop,False
2586,825.0,2026-01-13T20:02:49.837179,227,10,email,desktop,False
2587,1377.0,2026-06-17T04:30:39.861560,780,16,email,tablet,True
2588,1619.0,2025-10-13T22:04:06.036415,1360,16,organic,mobile,True
2589,,2026-04-17T02:56:56.053278,1331,2,email,desktop,False
2590,1575.0,2026-05-07T02:11:33.071277,3131,13,organic,desktop,False
2591,1615.0,2026-01-18T22:26:44.534438,3022,18,direct,tablet,False
2592,1362.0,2025-10-06T05:55:58.287113,1608,12,organic,desktop,True
2593,,2025-11-07T11:23:29.877991,3554,20,referral,desktop,False
2594,314.0,2025-10-15T09:39:55.137997,548,3,paid,mobile,True
2595,1900.0,2025-10-02T10:06:23.663863,1300,5,direct,desktop,False
2596,84.0,2025-12-19T05:15:30.916139,749,1,social,tablet,False
2597,1968.0,2026-04-30T12:03:33.650902,937,8,organic,desktop,True
2598,835.0,2026-05-09T23:27:21.568973,2236,14,paid,mobile,True
2599,673.0,2026-03-01T06:13:39.500273,2666,1,email,mobile,False
2600,869.0,2025-09-07T02:30:53.971565,472,4,email,mobile,True
2601,1920.0,2025-12-05T07:25:35.368317,150,10,referral,tablet,False
2602,1195.0,2025-09-23T17:09:29.467727,1794,18,direct,desktop,True
2603,,2025-11-09T00:12:09.421414,2450,14,referral,desktop,True
2604,689.0,2025-12-15T15:54:16.279030,875,14,paid,mobile,False
2605,1677.0,2026-01-07T06:07:55.783383,389,3,social,mobile,True
2606,464.0,2025-07-31T20:27:19.808714,2533,9,referral,tablet,False
2607,507.0,2026-06-07T16:50:05.334700,367,8,email,tablet,True
2608,12.0,2025-11-14T09:45:46.509090,1815,9,social,tablet,False
2609,372.0,2026-05-06T03:16:43.235038,3311,13,email,desktop,False
2610,1512.0,2026-02-07T18:58:39.183893,783,6,referral,mobile,False
2611,1463.0,2025-12-02T03:56:47.008597,929,9,organic,tablet,True
2612,1298.0,2025-08-06T21:12:49.468174,441,16,referral,mobile,False
2613,407.0,2026-03-20T04:23:07.170257,2679,8,paid,desktop,False
2614,353.0,2025-10-25T21:10:48.817723,1970,3,social,desktop,False
2615,1692.0,2025-12-07T23:37:40.090732,621,10,email,tablet,True
2616,914.0,2025-11-19T10:41:24.374056,2369,10,social,mobile,True
2617,1685.0,2026-03-06T22:10:21.108796,1379,7,referral,desktop,False
2618,1007.0,2026-06-12T09:55:18.598315,1284,8,direct,desktop,False
2619,1279.0,2025-07-27T13:47:26.019612,1219,6,referral,tablet,False
2620,1493.0,2026-03-16T12:00:32.028336,1421,8,direct,desktop,False
2621,114.0,2026-04-24T15:48:35.206682,3007,18,paid,mobile,False
2622,846.0,2026-03-23T06:55:43.889851,2635,15,social,mobile,True
2623,1357.0,2025-12-25T00:47:12.644758,2433,7,direct,tablet,False
2624,1172.0,2025-07-24T02:23:16.288358,2085,16,direct,desktop,True
2625,635.0,2025-07-21T22:49:29.122612,424,19,referral,tablet,False
2626,588.0,2025-08-17T15:39:13.863461,1702,7,email,tablet,True
2627,417.0,2025-10-07T23:01:52.552536,2652,17,organic,mobile,False
2628,1247.0,2025-07-11T07:58:12.289944,2197,8,paid,tablet,False
2629,1459.0,2025-09-08T09:32:39.292375,2322,7,email,mobile,False
2630,1119.0,2026-03-03T17:42:53.140260,2465,13,organic,tablet,True
2631,1633.0,2026-05-03T22:26:45.850684,1144,16,email,tablet,False
2632,,2025-11-07T02:43:55.125357,2367,13,paid,mobile,False
2633,500.0,2026-05-08T12:59:58.297494,2642,16,paid,desktop,False
2634,267.0,2026-02-06T09:21:44.515320,1455,8,email,desktop,False
2635,,2025-07-10T08:30:26.968187,289,1,paid,tablet,True
2636,1569.0,2026-06-07T18:58:29.586986,3165,6,direct,mobile,False
2637,1608.0,2026-01-12T10:48:45.089483,3427,3,social,mobile,False
2638,385.0,2026-05-14T01:52:46.599449,2076,13,social,mobile,False
2639,1728.0,2025-09-07T13:36:43.065833,902,17,social,desktop,True
2640,706.0,2026-05-26T14:00:46.293195,1830,16,paid,desktop,False
2641,,2026-02-05T15:28:58.538004,808,20,paid,mobile,False
2642,,2026-04-25T07:31:35.180447,1925,7,email,desktop,False
2643,1882.0,2025-11-15T10:49:24.527135,3554,8,direct,tablet,False
2644,1326.0,2026-02-08T16:08:29.299744,750,9,organic,mobile,False
2645,876.0,2025-10-24T01:14:59.360411,1314,4,social,tablet,False
2646,,2025-09-22T11:42:11.250021,1753,18,paid,tablet,True
2647,1329.0,2025-07-12T22:32:28.243523,2886,5,social,tablet,False
2648,313.0,2026-03-31T14:17:56.621658,3328,8,social,tablet,True
2649,3.0,2026-01-17T05:18:00.666941,2139,12,referral,desktop,False
2650,1816.0,2026-04-28T15:31:37.710502,395,10,organic,desktop,False
2651,1001.0,2025-10-19T05:48:12.850046,1956,10,paid,tablet,True
2652,1640.0,2026-03-03T09:26:10.655754,472,7,email,mobile,False
2653,314.0,2026-03-23T15:07:11.275968,3120,12,organic,desktop,False
2654,1182.0,2025-11-27T09:17:31.907455,2248,14,social,tablet,False
2655,1282.0,2026-04-10T14:34:46.459577,1777,16,referral,mobile,False
2656,1934.0,2026-01-16T20:55:57.274094,1844,13,paid,mobile,False
2657,,2026-01-03T05:14:26.052029,1951,2,email,desktop,False
2658,1648.0,2025-11-01T04:07:26.525392,2251,10,paid,mobile,False
2659,,2026-04-05T08:10:10.556355,2665,17,paid,desktop,False
2660,733.0,2025-12-14T07:01:42.254751,1538,20,direct,mobile,False
2661,1666.0,2026-01-13T06:27:25.542734,1422,7,social,desktop,False
2662,990.0,2025-08-22T15:03:50.876459,2763,6,direct,desktop,True
2663,1582.0,2026-03-01T01:31:55.942800,3177,20,direct,tablet,False
2664,,2026-04-22T20:14:31.320091,2455,5,email,desktop,True
2665,1179.0,2026-02-09T17:09:40.131397,3158,8,social,tablet,False
2666,1501.0,2026-03-11T05:52:20.122129,201,5,referral,desktop,False
2667,1607.0,2026-02-23T04:45:32.757097,732,8,organic,desktop,False
2668,1548.0,2026-06-04T00:05:11.846185,625,16,referral,desktop,False
2669,67.0,2026-02-03T08:05:52.378066,2106,5,organic,desktop,False
2670,1482.0,2025-12-27T03:56:17.573600,429,14,paid,tablet,False
2671,281.0,2026-06-14T19:08:46.857830,1893,10,organic,mobile,False
2672,,2025-09-29T15:09:52.398434,1518,1,paid,tablet,True
2673,1685.0,2026-04-19T08:38:43.448273,2032,9,direct,mobile,False
2674,1111.0,2025-09-24T18:43:28.017440,2328,20,referral,mobile,True
2675,1055.0,2025-11-12T21:05:30.044531,116,6,direct,tablet,False
2676,627.0,2026-02-16T01:49:26.144533,185,8,referral,tablet,False
2677,442.0,2026-05-16T10:55:47.344872,2897,5,referral,mobile,True
2678,493.0,2025-07-18T22:46:29.400121,387,7,referral,tablet,False
2679,1667.0,2025-12-24T05:30:33.254218,1253,19,referral,desktop,True
2680,1123.0,2025-12-07T22:23:21.127125,1335,19,paid,desktop,True
2681,1170.0,2026-04-27T19:39:45.994005,482,5,email,mobile,False
2682,913.0,2025-10-05T18:03:03.944448,2181,6,organic,tablet,False
2683,1820.0,2025-09-15T10:30:46.043425,2061,9,paid,tablet,False
2684,1823.0,2026-06-11T22:50:49.606150,3113,3,email,mobile,True
2685,1732.0,2026-01-29T02:36:05.230103,383,9,organic,mobile,False
2686,1655.0,2026-03-12T06:27:59.036224,427,20,email,desktop,True
2687,127.0,2025-07-25T18:15:56.671975,367,2,organic,tablet,True
2688,925.0,2025-11-06T14:11:03.331927,843,13,email,mobile,False
2689,1713.0,2026-04-20T11:44:54.705270,2455,18,social,desktop,False
2690,1461.0,2025-08-15T09:39:38.430465,552,12,direct,desktop,True
2691,1625.0,2026-06-27T02:19:54.001182,3013,10,email,tablet,True
2692,559.0,2026-05-02T07:01:01.982733,1794,12,referral,mobile,True
2693,,2025-09-19T14:40:19.219100,2326,2,organic,mobile,False
2694,1689.0,2026-04-29T23:43:31.779485,805,16,email,tablet,False
2695,1960.0,2026-06-16T01:37:23.229711,2232,3,social,tablet,False
2696,116.0,2025-10-20T10:21:29.642068,3443,13,organic,desktop,False
2697,265.0,2026-05-26T10:58:11.589309,1156,15,direct,mobile,False
2698,1678.0,2025-09-27T04:32:36.292409,186,15,direct,desktop,True
2699,1612.0,2025-08-07T17:51:00.489863,72,12,email,mobile,False
2700,144.0,2026-04-12T04:53:15.022751,2193,1,referral,mobile,False
2701,576.0,2026-03-28T00:14:12.473874,2121,19,organic,desktop,True
2702,1552.0,2026-06-27T07:19:20.863793,2939,7,direct,desktop,False
2703,1296.0,2025-12-30T23:03:21.726701,2867,11,social,desktop,False
2704,557.0,2025-10-19T14:33:49.450847,2034,5,referral,tablet,True
2705,1570.0,2026-06-15T01:42:25.781813,770,8,direct,desktop,False
2706,378.0,2026-03-17T04:10:20.328228,927,5,direct,mobile,True
2707,52.0,2025-08-10T10:25:40.261132,588,16,direct,mobile,True
2708,1151.0,2026-06-28T21:37:10.731264,490,3,social,desktop,False
2709,1775.0,2025-11-13T05:51:49.478685,1494,18,organic,mobile,False
2710,1336.0,2026-04-04T06:05:02.153626,1135,5,social,desktop,True
2711,653.0,2025-07-13T13:09:36.365854,157,11,direct,mobile,False
2712,1868.0,2025-08-28T05:02:58.169315,1375,1,social,desktop,False
2713,1081.0,2026-05-28T19:20:18.361642,2161,15,email,tablet,True
2714,1249.0,2026-05-03T22:05:44.932496,2453,10,referral,tablet,False
2715,363.0,2025-07-23T21:34:07.933930,1531,20,organic,mobile,True
2716,1193.0,2025-11-04T07:09:42.190680,2231,1,direct,desktop,False
2717,1820.0,2026-01-12T08:11:26.947562,3124,12,direct,mobile,False
2718,,2025-10-30T23:30:58.785788,2019,11,organic,desktop,True
2719,1899.0,2026-05-19T23:21:02.851479,1319,12,organic,desktop,False
2720,416.0,2025-11-22T08:25:04.492717,2687,17,direct,tablet,False
2721,722.0,2026-05-31T21:47:49.192024,2048,6,email,mobile,False
2722,621.0,2025-09-20T03:13:26.569715,763,12,paid,desktop,False
2723,513.0,2025-08-05T17:45:07.677320,2371,15,direct,tablet,False
2724,1766.0,2025-12-15T15:53:24.234808,3413,11,social,desktop,True
2725,1580.0,2026-06-20T15:02:17.308560,2888,4,paid,desktop,True
2726,778.0,2026-01-12T03:26:35.190433,2876,3,direct,desktop,False
2727,,2026-03-21T02:51:30.431342,2839,14,social,tablet,False
2728,667.0,2026-06-05T23:55:52.618703,209,16,direct,mobile,False
2729,,2025-12-24T16:50:04.297139,486,1,referral,mobile,True
2730,1088.0,2026-01-10T00:16:10.712351,2786,18,direct,desktop,False
2731,867.0,2026-01-22T07:26:33.153948,2552,7,paid,desktop,False
2732,82.0,2025-12-06T02:45:44.976794,2405,11,paid,mobile,False
2733,1849.0,2026-06-24T02:10:44.036547,857,14,email,tablet,True
2734,1677.0,2025-11-18T22:36:09.414125,882,7,email,mobile,True
2735,355.0,2025-10-20T05:04:23.413130,3318,4,direct,mobile,False
2736,1146.0,2025-07-12T21:55:09.221536,2827,15,direct,desktop,True
2737,975.0,2026-03-17T17:22:50.392123,58,19,referral,desktop,False
2738,1116.0,2025-08-08T03:09:33.816292,556,5,paid,desktop,True
2739,1845.0,2025-12-06T09:00:54.807129,402,5,paid,tablet,False
2740,285.0,2026-05-21T16:11:58.592233,2651,7,referral,tablet,True
2741,1408.0,2025-09-07T07:59:01.072332,2106,18,direct,mobile,False
2742,1323.0,2025-09-04T07:27:27.553631,1798,20,referral,tablet,False
2743,1080.0,2025-09-27T00:14:44.012712,2939,15,direct,tablet,True
2744,226.0,2025-10-24T23:18:57.242638,2698,6,social,desktop,True
2745,,2025-08-04T05:14:41.529985,2969,20,organic,desktop,False
2746,1957.0,2026-01-08T04:22:01.938617,1067,12,social,desktop,True
2747,232.0,2025-08-08T16:58:23.147089,3162,6,direct,tablet,False
2748,,2026-01-28T14:17:33.088649,3013,16,email,mobile,False
2749,301.0,2026-04-28T04:30:01.366673,3452,4,email,desktop,True
2750,1458.0,2025-12-13T19:02:36.191990,2722,3,direct,tablet,True
2751,251.0,2025-10-07T16:49:41.525752,2227,9,referral,mobile,False
2752,78.0,2026-01-22T22:25:43.725824,2474,18,email,tablet,True
2753,871.0,2025-08-02T09:23:46.064639,805,1,organic,mobile,False
2754,1541.0,2026-01-05T21:34:42.450330,527,13,direct,mobile,True
2755,425.0,2026-05-18T12:34:36.739270,600,19,referral,desktop,False
2756,585.0,2025-12-22T07:42:10.366122,3568,2,organic,desktop,False
2757,1683.0,2026-02-27T08:45:02.724386,212,9,paid,tablet,False
2758,843.0,2026-06-19T18:06:09.958783,1386,8,referral,tablet,False
2759,1343.0,2026-04-21T04:09:00.967217,3176,3,email,desktop,True
2760,808.0,2026-05-25T06:03:12.591888,1759,9,organic,tablet,False
2761,,2026-04-15T01:36:24.958640,2111,1,paid,tablet,False
2762,1739.0,2026-04-06T02:37:28.648082,747,10,email,tablet,False
2763,,2026-02-06T14:55:07.915301,3217,17,direct,desktop,True
2764,155.0,2026-01-14T03:56:44.637294,1677,6,referral,desktop,True
2765,1857.0,2026-04-02T11:03:01.227532,3247,4,social,desktop,True
2766,307.0,2026-01-26T19:36:32.629984,971,2,paid,tablet,True
2767,765.0,2025-08-26T08:38:46.577200,3178,1,direct,mobile,False
2768,399.0,2025-12-04T17:02:53.523820,421,14,email,mobile,False
2769,728.0,2025-09-24T02:42:25.781047,508,14,referral,mobile,False
2770,1078.0,2025-09-20T19:49:18.686822,2127,6,organic,desktop,False
2771,1939.0,2026-02-08T21:41:29.126670,2311,12,social,desktop,True
2772,200.0,2025-12-10T23:53:51.196071,3375,8,email,tablet,True
2773,1171.0,2025-11-18T16:52:26.356619,2839,7,referral,mobile,True
2774,662.0,2026-03-31T03:43:36.238651,3569,16,paid,tablet,False
2775,1718.0,2026-01-16T11:00:57.421783,1357,12,paid,mobile,False
2776,1042.0,2026-03-16T01:32:55.190589,2867,1,paid,tablet,True
2777,,2026-01-15T05:53:57.206014,2826,9,organic,tablet,False
2778,531.0,2026-02-23T17:38:28.331301,534,6,organic,desktop,False
2779,1482.0,2026-04-09T09:19:01.118461,24,8,referral,tablet,False
2780,192.0,2025-10-30T01:25:11.052917,74,6,organic,tablet,False
2781,,2025-10-16T10:46:55.145547,168,1,organic,mobile,True
2782,1988.0,2026-06-23T16:25:38.207266,42,12,referral,desktop,False
2783,,2026-05-08T03:43:08.913113,1530,19,email,mobile,True
2784,320.0,2025-10-18T10:47:05.611467,580,1,referral,mobile,False
2785,663.0,2025-12-21T11:22:48.856031,100,3,social,desktop,False
2786,,2025-10-27T19:49:24.242176,2150,13,email,tablet,True
2787,1841.0,2026-03-16T00:45:53.133753,949,12,social,mobile,False
2788,480.0,2026-04-21T12:12:16.107509,850,7,social,desktop,True
2789,817.0,2025-09-11T17:47:38.619879,2204,15,social,desktop,True
2790,590.0,2025-10-10T14:55:53.125036,1553,15,social,tablet,False
2791,1526.0,2026-03-09T09:48:40.692238,1477,18,email,mobile,False
2792,1705.0,2025-12-19T10:50:21.350411,1105,14,paid,tablet,False
2793,1635.0,2026-06-08T09:48:02.295850,2866,19,direct,tablet,False
2794,1489.0,2025-08-20T09:59:06.090526,3389,4,organic,tablet,True
2795,1681.0,2026-03-14T10:53:01.071372,2144,17,paid,tablet,True
2796,1020.0,2026-05-01T06:57:27.691854,2865,15,direct,desktop,True
2797,170.0,2026-01-19T08:33:19.827931,317,6,organic,tablet,False
2798,919.0,2025-12-14T15:52:02.777612,800,15,referral,mobile,True
2799,171.0,2025-08-21T22:06:34.012849,3164,14,paid,tablet,False
2800,710.0,2025-09-13T14:32:41.511439,80,2,referral,desktop,True
2801,122.0,2025-12-15T00:51:08.730012,3543,18,direct,tablet,True
2802,267.0,2025-08-12T19:42:57.950611,2724,5,social,tablet,False
2803,1871.0,2025-08-28T02:52:15.953217,1916,13,organic,tablet,True
2804,1677.0,2025-08-14T09:40:21.882221,580,6,paid,desktop,False
2805,767.0,2025-11-12T15:55:29.148438,1019,17,referral,desktop,False
2806,1267.0,2026-06-13T10:42:02.600985,1024,14,paid,tablet,True
2807,1566.0,2026-04-10T21:15:37.203021,923,7,direct,mobile,False
2808,416.0,2026-05-05T13:49:59.982185,880,16,email,mobile,False
2809,59.0,2025-12-13T11:16:05.049038,3340,10,paid,tablet,True
2810,1507.0,2026-02-06T07:39:29.460737,3465,16,organic,tablet,True
2811,855.0,2026-02-07T05:33:16.749255,84,13,referral,mobile,True
2812,404.0,2025-12-18T06:31:43.515791,3024,3,email,mobile,True
2813,1716.0,2026-03-19T08:18:43.948323,2082,10,referral,desktop,False
2814,251.0,2025-07-13T13:10:58.540757,90,16,paid,tablet,True
2815,1392.0,2026-03-10T18:53:02.345950,122,12,email,tablet,False
2816,1999.0,2025-10-05T15:21:46.714766,1869,17,paid,tablet,False
2817,344.0,2026-03-19T02:15:39.133010,1136,3,direct,mobile,False
2818,422.0,2026-06-06T04:38:35.915027,2849,8,email,tablet,False
2819,1940.0,2026-01-19T13:40:54.437597,2402,5,paid,tablet,False
2820,783.0,2026-06-01T04:15:40.561434,2230,6,referral,desktop,True
2821,1898.0,2025-08-05T18:10:54.075393,3589,11,paid,tablet,False
2822,88.0,2025-11-27T08:23:23.674072,2478,1,social,mobile,True
2823,852.0,2025-09-15T05:59:08.943076,890,9,referral,tablet,False
2824,,2025-10-03T02:32:41.409265,818,11,social,desktop,False
2825,1097.0,2026-01-27T23:00:04.746804,1913,10,referral,tablet,True
2826,1091.0,2026-05-24T06:43:21.118007,2356,8,paid,desktop,True
2827,43.0,2026-06-24T20:11:21.272051,1013,3,email,mobile,False
2828,434.0,2025-11-28T16:40:49.722723,2202,5,direct,desktop,True
2829,992.0,2025-08-21T18:08:53.202518,1856,14,referral,tablet,False
2830,697.0,2026-01-06T20:52:15.108483,1786,7,referral,tablet,True
2831,,2025-12-18T03:40:23.928241,2315,6,direct,mobile,False
2832,110.0,2026-04-08T19:44:04.546613,3116,3,referral,mobile,False
2833,1294.0,2026-06-15T09:13:40.292079,2915,20,direct,tablet,False
2834,,2026-03-26T00:11:06.075320,1336,9,organic,tablet,False
2835,147.0,2026-01-05T03:17:46.332393,395,7,direct,desktop,True
2836,524.0,2025-07-19T20:11:48.949249,436,13,organic,mobile,True
2837,1646.0,2025-07-11T20:07:08.179806,2334,18,referral,desktop,False
2838,979.0,2025-08-29T22:05:17.937309,266,7,social,mobile,False
2839,751.0,2026-04-26T07:05:29.743141,471,3,social,mobile,False
2840,1649.0,2026-06-27T19:40:48.871553,58,17,organic,desktop,True
2841,969.0,2026-04-18T00:27:47.835638,1495,20,social,desktop,False
2842,130.0,2026-02-09T04:00:53.602250,957,10,email,tablet,False
2843,640.0,2025-12-30T18:22:56.329529,740,5,email,mobile,True
2844,1343.0,2026-03-17T09:07:14.196993,2254,12,organic,tablet,True
2845,1147.0,2026-01-11T08:52:36.996958,2057,3,social,desktop,False
2846,752.0,2025-12-20T20:07:19.243707,3148,1,direct,tablet,False
2847,635.0,2026-03-22T11:12:42.992000,1423,2,organic,tablet,False
2848,1247.0,2025-07-31T09:11:32.785732,2123,7,social,mobile,False
2849,1443.0,2026-01-30T19:43:21.719787,1796,20,organic,desktop,False
2850,1836.0,2026-03-24T20:29:57.444040,353,3,email,desktop,False
2851,672.0,2026-06-04T22:07:39.066460,3140,14,organic,tablet,True
2852,525.0,2026-06-26T02:33:14.310561,1380,9,referral,tablet,True
2853,1958.0,2026-03-14T03:01:51.379309,253,6,organic,mobile,False
2854,1065.0,2026-01-31T04:21:04.258554,439,19,email,desktop,True
2855,906.0,2026-05-02T14:57:15.015270,1175,17,paid,tablet,False
2856,,2026-01-28T22:54:42.124237,3047,3,direct,desktop,True
2857,553.0,2025-09-12T13:26:10.474321,1920,1,referral,tablet,False
2858,759.0,2026-06-08T11:15:42.389968,2871,10,paid,desktop,False
2859,,2026-03-09T00:25:23.046907,423,6,organic,tablet,True
2860,,2025-09-15T06:13:30.228904,1334,18,referral,desktop,False
2861,973.0,2026-02-24T06:37:55.767770,634,18,referral,desktop,True
2862,961.0,2025-07-17T20:34:36.001074,293,6,referral,desktop,False
2863,35.0,2026-04-16T08:15:40.772565,1643,8,organic,mobile,False
2864,803.0,2026-05-13T06:54:42.927368,3415,16,social,mobile,True
2865,796.0,2026-01-02T13:09:57.489876,486,16,organic,tablet,True
2866,196.0,2026-01-11T17:31:18.659138,642,11,organic,tablet,False
2867,86.0,2025-07-21T07:46:22.955106,1181,9,social,tablet,False
2868,624.0,2026-05-12T16:03:06.199217,2187,12,paid,mobile,True
2869,1380.0,2025-12-30T23:42:50.058764,3456,5,email,mobile,False
2870,489.0,2026-03-11T13:03:20.983846,657,11,direct,desktop,True
2871,1102.0,2026-01-17T00:31:51.657613,551,4,direct,desktop,False
2872,1206.0,2026-02-10T00:12:33.129038,1225,12,social,tablet,False
2873,1342.0,2025-09-10T23:16:41.202217,2983,4,social,desktop,False
2874,1944.0,2025-07-12T03:14:15.405164,1129,4,social,tablet,False
2875,602.0,2026-03-03T19:30:02.784955,3013,1,organic,desktop,True
2876,1505.0,2026-03-29T09:15:17.590224,2476,5,direct,mobile,False
2877,981.0,2026-01-08T23:49:35.326510,2414,12,organic,mobile,False
2878,1133.0,2025-09-29T19:28:00.970492,2110,17,email,tablet,False
2879,1727.0,2026-06-27T10:14:01.163302,544,6,social,desktop,True
2880,598.0,2025-10-03T00:30:08.427170,2523,15,referral,tablet,True
2881,754.0,2025-07-31T20:10:50.395437,193,2,paid,tablet,False
2882,189.0,2025-07-10T23:08:59.443044,1038,1,email,tablet,False
2883,1412.0,2026-06-01T17:48:37.573460,3010,18,organic,tablet,True
2884,248.0,2025-09-13T06:29:14.304709,101,17,direct,tablet,False
2885,1922.0,2026-05-23T07:34:31.587983,2592,16,paid,desktop,False
2886,,2025-10-16T14:14:53.347466,1246,9,referral,desktop,False
2887,1772.0,2026-01-07T08:47:19.849560,583,3,direct,desktop,False
2888,1670.0,2025-09-13T21:16:25.668083,2920,8,referral,mobile,True
2889,1865.0,2026-02-13T18:48:11.404637,3435,12,direct,desktop,False
2890,1155.0,2026-04-20T18:42:39.399844,1963,14,organic,desktop,False
2891,1150.0,2025-08-29T21:36:58.906207,2968,18,direct,desktop,False
2892,626.0,2026-06-24T06:49:23.999677,1730,9,referral,mobile,True
2893,863.0,2025-11-21T09:25:58.248671,1220,18,direct,tablet,False
2894,1988.0,2026-04-15T08:23:15.219926,2766,17,direct,mobile,False
2895,295.0,2025-12-29T03:00:29.050589,1235,4,organic,tablet,False
2896,51.0,2026-05-21T16:14:37.704997,542,16,organic,desktop,True
2897,1013.0,2026-06-09T10:21:37.227333,1526,3,email,tablet,True
2898,1002.0,2025-12-03T07:52:05.186899,3308,10,organic,desktop,True
2899,1198.0,2026-05-25T10:48:37.992622,872,19,organic,desktop,False
2900,613.0,2026-03-28T19:38:03.476652,802,1,organic,desktop,True
2901,429.0,2026-05-08T19:56:07.679055,2410,6,referral,mobile,False
2902,1912.0,2025-08-27T22:44:17.391950,162,3,referral,mobile,False
2903,994.0,2026-02-26T12:22:56.051877,2321,8,direct,desktop,False
2904,1688.0,2026-03-31T15:12:09.700247,866,17,paid,mobile,False
2905,1189.0,2025-07-14T08:35:40.682398,1350,5,paid,mobile,True
2906,1110.0,2025-10-25T14:22:42.893857,691,12,direct,tablet,True
2907,740.0,2025-11-22T15:47:54.778094,3371,14,social,desktop,False
2908,1624.0,2026-04-01T04:25:35.564176,1993,11,paid,desktop,True
2909,378.0,2026-05-17T21:39:15.881350,702,13,email,tablet,False
2910,942.0,2026-05-05T05:49:37.214861,454,20,direct,tablet,True
2911,1846.0,2025-10-19T07:43:17.964244,500,18,organic,mobile,False
2912,456.0,2026-05-20T21:26:13.301347,1828,13,direct,desktop,True
2913,1868.0,2026-05-09T20:36:34.895773,1165,19,direct,desktop,False
2914,873.0,2026-05-03T06:46:12.218837,3590,5,paid,mobile,True
2915,556.0,2026-04-06T19:46:55.672776,1620,19,social,tablet,False
2916,1126.0,2026-05-28T21:11:37.595916,743,2,referral,tablet,False
2917,1379.0,2026-02-02T07:20:58.852869,17,19,direct,mobile,True
2918,28.0,2025-10-09T20:54:23.585572,505,5,direct,tablet,False
2919,375.0,2025-10-18T22:02:44.277325,497,8,direct,tablet,False
2920,404.0,2025-07-08T20:21:20.067509,1257,18,social,mobile,False
2921,442.0,2025-08-21T18:15:10.479861,1314,9,email,tablet,False
2922,1622.0,2026-07-04T11:07:45.463768,595,6,email,tablet,False
2923,1386.0,2026-03-31T20:00:19.148529,319,18,email,mobile,True
2924,223.0,2025-09-26T03:14:44.238957,107,7,organic,mobile,True
2925,199.0,2026-04-23T14:47:09.350200,1937,15,social,desktop,True
2926,951.0,2025-09-24T19:50:37.726571,2017,7,paid,tablet,False
2927,795.0,2025-12-18T12:28:18.649433,2307,17,referral,tablet,False
